,inner_x,inner_y,outer_x,outer_y
573,-534.6383591493981,-62.30342070721225,-524.0315765117622,-67.91556486768636
574,-534.0550718812038,-61.24060021377909,-523.6535927019651,-67.22468167076647
575,-533.3904267688577,-60.14035943524755,-523.2854213611843,-66.61252025763832
576,-532.6238491669546,-59.01377457033877,-522.9285614736984,-66.08494113215833
577,-531.7359482961855,-57.880643366792064,-522.584764743035,-65.64310686600064
578,-530.7416724789243,-56.79840701149662,-522.2261879385708,-65.25337732741127
579,-529.7092859161176,-55.83355825047203,-521.7961944142382,-64.85480998639447
580,-528.700123709245,-54.99931646169923,-521.2627798590809,-64.4166364867609
581,-527.740922799909,-54.27324757935946,-520.6265715339046,-63.93689109844183
582,-526.8459948472695,-53.63110877125934,-519.8961343821117,-63.41371780539924
583,-526.0187554933353,-53.04872879145025,-519.0879518901767,-62.844848503583314
584,-525.2243056620067,-52.483806322307686,-518.2524681147178,-62.25076496941024
585,-524.4100029761954,-51.90030664897606,-517.4410623522343,-61.66933252567966
586,-523.5523799273806,-51.291377354266714,-516.6680636331562,-61.12022210637646
587,-522.6429371099313,-50.66347094930761,-515.9319426277694,-60.61146336287503
588,-521.6745937227082,-50.026048572876725,-515.2301367362194,-60.148744565017076
589,-520.6469633226855,-49.39446021078474,-514.5542682792063,-59.732693478957984
590,-519.5837968909744,-48.794469681482006,-513.8757420986705,-59.349947429459895
591,-518.5165276795462,-48.24163563964196,-513.1670743423795,-58.98329980277209
592,-517.4579558495924,-47.734789622553045,-512.4217013357635,-58.626811495095275
593,-516.4126858126831,-47.26801541665389,-511.6407302421357,-58.27839415821956
594,-515.3837636179351,-46.83514804843419,-510.82610110555083,-57.9359458766629
595,-514.3735601382938,-46.43029458527889,-509.9798003868635,-57.59698054158261
596,-513.3839908325576,-46.04793006019623,-509.10376179767974,-57.2586231435425
597,-512.4166961592382,-45.68293799337339,-508.1998175133192,-56.91761353321841
598,-511.4704751643531,-45.32960849623416,-507.2723981702297,-56.57132320313772
599,-510.53651007887737,-44.9807979953271,-506.3327663347673,-56.22039489796804
600,-509.60553746015245,-44.63210172657113,-505.39080417169936,-55.867582281812425
601,-508.6750849653556,-44.28252717151357,-504.4490320196958,-55.513754909409364
602,-507.7449475664389,-43.93200445718608,-503.5076522418268,-55.15899552033477
603,-506.8151238280711,-43.58053987543475,-502.56666355685053,-54.80331071528799
604,-505.88561229075344,-43.22813973168777,-501.62606465638123,-54.44670710682593
605,-504.9564114709504,-42.87481034471968,-500.6858542050472,-54.08919131910436
606,-504.0275198612217,-42.52055804641765,-499.74603084065,-53.730769987622125
607,-503.0989359303578,-42.16538918155038,-498.80659317432537,-53.37144975896723
608,-502.1706581235154,-41.80931010753827,-497.8675397907077,-53.01123729056594
609,-501.2426848623551,-41.452327194226015,-496.92886924809454,-52.65013925043421
610,-500.31501454518144,-41.09444682365744,-495.9905800786133,-52.28816231693123
611,-499.38764554708433,-40.7356753898523,-495.0526707883909,-51.925313178516014
612,-498.46057622008163,-40.376019298584964,-494.1151398577239,-51.561598533506114
613,-497.533804893264,-40.015484967165634,-493.1779857412506,-51.197025089838945
614,-496.6073298729412,-39.65407882422331,-492.24120686812574,-50.831599564835734
615,-495.6811494427892,-39.291807309491006,-491.30480164219546,-50.46532868496786
616,-494.7552618640006,-38.928676873593396,-490.3687684421748,-50.09821918562569
617,-493.8296653754342,-38.56469397783594,-489.43310562182745,-49.73027781089032
618,-492.90435819376785,-38.199865093996856,-488.4978115101442,-49.36151131330721
619,-491.9793385136528,-37.83419670412102,-487.56288441152617,-48.99192645366275
620,-491.05460450786757,-37.46769530031558,-486.62832260596826,-48.6215300007636
621,-490.13015432747534,-37.10036738454848,-485.6941243492431,-48.25032873121802
622,-489.20598610198186,-36.732219468448704,-484.76028787308763,-47.878329429220074
623,-488.2820979394942,-36.363258073108554,-483.8268113853908,-47.505538886336424
624,-487.3584879268814,-35.99348972888863,-482.89369307038163,-47.13196390129541
625,-486.4351541299376,-35.622920975224666,-481.96093108881985,-46.757611279778764
626,-485.51209459354294,-35.25155836043619,-481.02852357818773,-46.38248783421629
627,-484.5893073418295,-34.87940844153815,-480.09646865288147,-46.00660038358226
628,-483.66679037834666,-34.506477784054134,-479.16476440440573,-45.62995575319494
629,-482.7445416862269,-34.13277296183173,-478.23340890156857,-45.252560774518656
630,-481.82255922835475,-33.75830055686067,-477.3024001906766,-44.87442228496784
631,-480.90084094753547,-33.38306715909238,-476.3717362957333,-44.49554712771433
632,-479.97938476666457,-33.007079366262204,-475.44141521863605,-44.1159421514966
633,-479.0581885889,-32.63034378371361,-474.511434939376,-43.73561421043175
634,-478.1372502978333,-32.25286702422462,-473.58179341623764,-43.354570163829955
635,-477.216567757664,-31.874655707836382,-472.6524885860004,-42.972816876011365
636,-476.2961388133726,-31.49571646168377,-471.7235183641404,-42.590361216125615
637,-475.375961290897,-31.11605591982851,-470.79488064503306,-42.2072100579735
638,-474.45603299730817,-30.735680723093942,-469.86657330215746,-41.82337027983149
639,-473.53635172098717,-30.354597518902317,-468.93859418830044,-41.438848764278454
640,-472.6169152318033,-29.97281296111398,-468.0109411357623,-41.05365239802487
641,-471.697721281293,-29.59033370986886,-467.08361195656283,-40.66778807174454
642,-470.77876760283976,-29.207166431429968,-466.1566044426481,-40.28126267990852
643,-469.86005191185467,-28.82331779802905,-465.2299163660983,-39.89408312062184
644,-468.94157190595786,-28.438794487714322,-464.3035454793361,-39.50625629546219
645,-468.0233252651608,-28.05360318420027,-463.37748951533536,-39.11778910932118
646,-467.1053096520494,-27.66775057671967,-462.45174618783096,-38.728688470248
647,-466.1875227119676,-27.28124335987733,-461.52631319152937,-38.33896128929549
648,-465.26996207320155,-26.894088233506288,-460.60118820231867,-37.9486144803683
649,-464.35262534716605,-26.50629190252609,-459.6763688774802,-37.55765496007337
650,-463.4355101285892,-26.11786107680251,-458.7518528559012,-37.166089647573315
651,-462.51861399569935,-25.72880247100997,-457.82763775828624,-36.773925464441305
652,-461.601934510413,-25.339122804495812,-456.9037211873706,-36.38116933451855
653,-460.68546921852163,-24.94882880114615,-455.9801007281338,-35.9878281837743
654,-459.7692156498813,-24.557927189254393,-455.0567739480125,-35.59390894016756
655,-458.8531713186009,-24.166424701391144,-454.13373839711613,-35.19941853351149
656,-457.93733372323214,-23.77432807427631,-453.21099160844045,-34.80436389533993
657,-457.02170034695996,-23.381644048653413,-452.28853109808256,-34.408751958775696
658,-456.10626865779324,-22.988379369165294,-451.36635436545674,-34.012589658401616
659,-455.191036108756,-22.594540784232212,-450.44445889350953,-33.615883930133414
660,-454.2760001380793,-22.20013504593151,-449.5228421489363,-33.21864171109474
661,-453.36115816939355,-21.805168909879505,-448.6015015823966,-32.820869939494294
662,-452.4465076119216,-21.40964913511486,-447.6804346287316,-32.42257555450523
663,-451.5320458606711,-21.013582483984145,-446.7596387071803,-32.02376549614654
664,-450.6177702966299,-20.61697572202936,-445.83911122159594,-31.624446705166008
665,-449.7036782869584,-20.219835617876434,-444.91884956066474,-31.22462612292626
666,-448.789767185185,-19.82216894312669,-443.9988510981214,-30.82431069129172
667,-447.8760343314013,-19.4239824722494,-443.079113192968,-30.42350735251818
668,-446.96247705245656,-19.025282982476,-442.15963318969096,-30.022223049144323
669,-446.0490926621542,-18.626077253696696,-441.24040841847864,-29.62046472388469
670,-445.13587846144776,-18.226372068358295,-440.3214361954399,-29.21823931952528
671,-444.2228317386368,-17.82617421136369,-439.4027138228218,-28.815553778820576
672,-443.3099497695641,-17.425490469973496,-438.4842385892273,-28.41241504439251
673,-442.3972298178129,-17.02432763370916,-437.56600776983385,-28.00883005863132
674,-441.4846691349038,-16.622692494257386,-436.64801862661136,-27.60480576359833
675,-440.57226496049236,-16.22059184537663,-435.7302684085406,-27.200349100930495
676,-439.6600145225677,-15.818032482805329,-434.8127543518311,-26.79546701174651
677,-438.74791503765005,-15.415021204171047,-433.89547368013996,-26.390166436555226
678,-437.83596371098923,-15.011564808901957,-432.97842360478927,-25.984454315165074
679,-436.9241577367638,-14.607670098139515,-432.0616013249849,-25.57833758659561
680,-436.01249429827993,-14.203343874652763,-431.14500402803407,-25.17182318899084
681,-435.1009705681699,-13.798592942753784,-430.2286288895646,-24.764918059534082
682,-434.18958370859184,-13.393424108215433,-429.31247307374167,-24.357629134364444
683,-433.27833087143017,-12.987844178189949,-428.3965337334862,-23.94996334849468
684,-432.3672091984935,-12.581859961128927,-427.48080801069324,-23.541927635731305
685,-431.45621582171646,-12.175478266705355,-426.5652930364489,-23.13352892859549
686,-430.54534786335836,-11.768705905736322,-425.6499859312485,-22.724774158245967
687,-429.6346024362041,-11.361549690107594,-424.73488380521417,-22.315670254403464
688,-428.7239766437648,-10.954016432699596,-423.81998375831154,-21.906224145276262
689,-427.81346758047783,-10.546112947314274,-422.90528288056777,-21.49644275748751
690,-426.90307233190765,-10.137846048603674,-421.99077825228846,-21.086333016004144
691,-425.9927879749468,-9.729222551999804,-421.07646694427393,-20.675901844066573
692,-425.0826115780168,-9.320249273645599,-420.1623460180368,-20.265156163120515
693,-424.17254020126876,-8.910933030327218,-419.2484125260183,-19.85410289274972
694,-423.26257089678535,-8.501280639407636,-418.33466351180374,-19.44274895060992
695,-422.352700708781,-8.091298918761197,-417.42109601034,-19.031101252364607
696,-421.4429266738038,-7.6809946867096555,-416.50770704815073,-18.619166711621702
697,-420.53324582093734,-7.270374761959527,-415.5944936435514,-18.20695223987126
698,-419.62365517200124,-6.859445963539703,-414.68145280686633,-17.79446474642503
699,-418.71415174175286,-6.448215110741081,-413.7685815406428,-17.381711138356977
700,-417.8047325380895,-6.0366890230571455,-412.8558768398659,-16.968698320444314
701,-416.89539456224975,-5.624874520125136,-411.94333569217406,-16.555433195110826
702,-415.98613480901446,-5.2127784216685855,-411.03095507807274,-16.141922662370362
703,-415.07695026690953,-4.80040754744103,-410.1187319711489,-15.728173619771834
704,-414.16783791840726,-4.387768717170296,-409.2066633382851,-15.314192962345405
705,-413.2587947401275,-3.9748687505040277,-408.294746139873,-14.89998758254933
706,-412.3498177030407,-3.561714466956225,-407.38297733002605,-14.485564370217997
707,-411.44090377266843,-3.148312685854294,-406.47135385679394,-14.070930212511154
708,-410.53204990928606,-2.7346702262874745,-405.55987266237395,-13.656091993863757
709,-409.62325306812437,-2.320793907055867,-404.64853068332405,-13.24105659593686
710,-408.7145101995713,-1.9066905466203332,-403.737324850775,-12.82583089756955
711,-407.8058182493736,-1.4923669630530743,-402.826252090642,-12.410421774731553
712,-406.897174158839,-1.0778299739894415,-401.915309323836,-11.99483610047672
713,-405.9885748650382,-0.6630863965799918,-401.00449346647514,-11.579080744897432
714,-405.08001730100557,-0.24814304744341875,-400.0938014300958,-11.16316257508001
715,-404.1714983959423,0.16699325737936555,-399.18323012186215,-10.747088455060101
716,-403.2630150754175,0.5823157024711199,-398.2727764447773,-10.330865245779783
717,-402.35456426156935,0.9978174730832432,-397.36243729789277,-9.914499805044878
718,-401.4461428733079,1.4134917551796597,-396.4522095765173,-9.497998987482713
719,-400.53774782651624,1.8293317354807916,-395.5420901724267,-9.081369644500992
720,-399.62937603425155,2.245330601506881,-394.63207597407256,-8.66461862424735
721,-398.7210244069471,2.6614815416200406,-393.7221638667902,-8.247752771569047
722,-397.81268985261426,3.0777777450664265,-392.8123507330063,-7.830778927973257
723,-396.904369277043,3.494212402017926,-391.9026334524482,-7.413703931588817
724,-395.9960595840037,3.9107787036129014,-390.993008902349,-6.996534617127207
725,-395.0877576754491,4.327469841996708,-390.0834739576559,-6.579277815844732
726,-394.17946045171436,4.744279010362203,-389.1740254912362,-6.161940355505302
727,-393.2711648117189,5.161199402989108,-388.26466037408363,-5.744529060343283
728,-392.3628676531681,5.578224215283261,-387.3553754755235,-5.327050751026747
729,-391.45456587275345,5.995346643816002,-386.446167663419,-4.909512244621557
730,-390.5462563663536,6.412559886362525,-385.5370338043753,-4.491920354555299
731,-389.63793602923624,6.829857141940262,-384.62797076394475,-4.074281890581884
732,-388.7296017562578,7.247231610846978,-383.7189754068304,-3.656603658746194
733,-387.8212504420649,7.664676494698766,-382.81004459709055,-3.2388924613492955
734,-386.9128789812945,8.082184996467443,-381.90117519834143,-2.821155096913773
735,-386.0044842687753,8.499750320517938,-380.99236407396063,-2.4033983601490974
736,-385.0960631997273,8.917365672645671,-380.0836080872893,-1.98562904191756
737,-384.1876126699633,9.33502426011351,-379.17490410183495,-1.5678539292002056
738,-383.2791295760873,9.752719291689107,-378.26624898147264,-1.1500798050628465
739,-382.37061081569715,10.170443977681074,-377.3576395906462,-0.7323134486222171
740,-381.4620532875829,10.588191529976385,-376.4490727945697,-0.3145616350122564
741,-380.5534538919271,11.005955162077012,-375.5405454594279,0.10316886464926878
742,-379.6448095305056,11.423728089136382,-374.6320544525757,0.5208712832947109
743,-378.73611710688624,11.841503527996505,-373.7235966427388,0.9385388579398573
744,-377.8273735266288,12.259274697224606,-372.81516890021237,1.3561648297175157
745,-376.918575697485,12.677034817149842,-371.9067680970598,1.7737424439113658
746,-376.0097205295976,13.094777109900445,-370.9983911073114,2.191264949989346
747,-375.1008087100886,13.51249306493838,-370.0900310327738,2.6087273361397036
748,-374.1920933932066,13.930059689835396,-369.18142966951746,3.0262415948695187
749,-373.28432743792587,14.347225981846421,-368.27190627461766,3.4442156598472637
750,-372.37821773463526,14.763948895206482,-367.36096860993547,3.863159418260345
751,-371.4740353162654,15.18043841508156,-366.44860214468156,4.283419490717669
752,-370.5719173930683,15.596967679732142,-365.53492987893134,4.705284761907738
753,-369.6719925718372,16.01381189541629,-364.6200849556998,5.129041367839113
754,-368.7743900362548,16.43124416724693,-363.7042020447684,5.55497671324474
755,-367.8792397808112,16.84953543393137,-362.78741766778626,5.983379371675038
756,-366.9866728310069,17.26895439809098,-361.8698705306458,6.414538973066047
757,-366.0968214492452,17.689767450838293,-360.95170186231644,6.848746076622564
758,-365.20981932577547,18.11223858938438,-360.03305575920626,7.286292026804175
759,-364.3258017540038,18.53662932654795,-359.1140795339994,7.72746879015509
760,-363.44490578943265,18.963198591142287,-358.1949240677656,8.17256877068408
761,-362.5672703914408,19.392202618324085,-357.27574416396845,8.621884601479225
762,-361.6930365470662,19.82389482910008,-356.3566989028046,9.075708910237445
763,-360.8223473759082,20.258525698307874,-355.4379519940936,9.534334056403384
764,-359.95525047249356,20.69639227132177,-354.5197698694265,9.998002176841108
765,-359.09113146090357,21.138091410511855,-353.60305520386095,10.466586409019104
766,-358.22897185415167,21.5841737144956,-352.68889789130134,10.93957036415194
767,-357.3682786730519,22.03476898157436,-351.7777238148228,11.416591342396755
768,-356.50894865734926,22.48978409621579,-350.86954445444644,11.897469890326622
769,-355.6509380959013,22.949094590348786,-349.96430791002376,12.38205919109577
770,-354.79420178414796,23.41257615663646,-349.06196015713215,12.870213711268411
771,-353.93869292402024,23.88010475966205,-348.1624453072308,13.361789140251577
772,-353.0843631702535,24.351556666049355,-347.2657057181111,13.85664239986172
773,-352.23116267636226,24.826808469951835,-346.37168210116056,14.354631648066423
774,-351.37904014018574,25.305737114030958,-345.4803136253541,14.855616277254857
775,-350.52794284891644,25.788219906053083,-344.59153801791666,15.359456907380466
776,-349.6778167235426,26.274134531234115,-343.70529166161805,15.866015374312308
777,-348.8286063626456,26.763359060466104,-342.8215096886861,16.3751547137224
778,-347.9802550854994,27.255771954562146,-341.940126071347,16.886739140823213
779,-347.13270497443807,27.75125206465532,-341.0610737090125,17.40063402626231
780,-346.28589691646084,28.249678628890237,-340.18428451215937,17.91670586846572
781,-345.43977064405715,28.750931265543656,-339.30968948295265,18.434822262713567
782,-344.59426477524676,29.2548899627104,-338.4372187926831,18.954851867217876
783,-343.74931685283303,29.76143506469074,-337.5668018561011,19.476664366460074
784,-342.90486338288406,30.27044725521154,-336.69836740273536,20.00013043203621
785,-342.0608398724599,30.78180753761307,-335.8318435452979,20.525121681245892
786,-341.217180866616,31.295397212131157,-334.967157845285,21.051510633647773
787,-340.3738199847183,31.811097850401115,-334.10423737588786,21.579170665796507
788,-339.5306899561165,32.328791267307544,-333.24300878233487,22.10797596436459
789,-338.6877226552279,32.848359490301455,-332.38339833979074,22.637801477842565
790,-337.8448491360929,33.369684726303646,-331.5253320089445,23.16852286700163
791,-337.00200051425884,33.89264879952939,-330.6687346416269,23.700016981075635
792,-336.1591897387184,34.41708257224417,-329.8134486456378,24.23221291281368
793,-335.3166158622154,34.94273793574756,-328.9591637230433,24.765174263721885
794,-334.4744846287348,35.46943998218015,-328.1056334334322,25.29900565261029
795,-333.6328459315959,35.997135540863184,-327.25278974735596,25.833726512100156
796,-332.7916957112817,36.52580691457766,-326.4006201843059,26.369323585762938
797,-331.9510257141359,37.055438995204284,-325.54911633801987,26.905781053184842
798,-331.11082762956124,37.586016680403525,-324.6982697416507,27.443083113915144
799,-330.27109309107664,38.11752487393295,-323.8480718690687,27.98121398773598
800,-329.43181367737276,38.649948485944755,-322.9985141361579,28.52015791491097
801,-328.59298091336433,39.18327243326479,-322.14958790210693,29.05989915641291
802,-327.7545862712414,39.71748163965219,-321.30128447069177,29.60042199413151
803,-326.9166211715177,40.25256103604068,-320.4535950915538,30.141710731061103
804,-326.0790769840766,40.788495560761746,-319.6065109614704,30.683749691468226
805,-325.2419450292147,41.32527015974932,-318.7600232256187,31.22652322104119
806,-324.40521657868305,41.86286978672748,-317.9141229788328,31.770015687019956
807,-323.5688828567251,42.40127940338019,-317.068801266854,32.31421147830805
808,-322.73293504111257,42.94048397950436,-316.22404908757403,32.85909500556685
809,-321.8973642641782,43.4804684931459,-315.37985739227105,33.40465070129181
810,-321.0621616138457,44.02121793071949,-314.53621708683823,33.95086301987246
811,-320.2273181346573,44.56271728711213,-313.69311903300644,34.49771643763449
812,-319.3928248287968,45.10495156577122,-312.8505540495583,35.04519545286657
813,-318.5586726571118,45.647905778776455,-312.00851291353496,35.59328458583115
814,-317.7248525401323,46.19156494689676,-311.1669863614363,36.141968378759614
815,-316.89135535908497,46.73591409963315,-310.3259650904141,36.69123139583202
816,-316.0581719569056,47.28093827524605,-309.4854397594567,37.24105822314289
817,-315.2252931392492,47.82662252076848,-308.6454009905666,37.791433468652684
818,-314.39270967549555,48.37295189200611,-307.8058393699315,38.34234176212477
819,-313.56041229975244,48.91991145352312,-306.9667454490875,38.89376775504946
820,-312.7283917118564,49.467486278614565,-306.12810974607464,39.445696120555134
821,-311.89663857836985,50.01566144926653,-305.28992274658566,39.9981115533063
822,-311.0651435335755,50.56442205610311,-304.4521749051068,40.55099876938995
823,-310.23389718046764,51.11375319832169,-303.61485664605283,41.10434250618934
824,-309.40289004049134,51.663640017549184,-302.77795841614227,41.65812748831313
825,-308.572086125566,52.21408519435036,-301.941497091844,42.21232089669343
826,-307.7413671643078,52.76513338872392,-301.1055600725771,42.766830320636
827,-306.91059501628666,53.316805995917235,-300.2702206847269,43.32153567757359
828,-306.07969855808585,53.8690658862544,-299.4354720339545,43.8763558486305
829,-305.24863542211824,54.421855355663894,-298.60127702178715,44.43122843351591
830,-304.4173660849875,54.9751147111664,-297.76759558978324,44.986093119383256
831,-303.58585092144324,55.52878422510151,-296.93438769049646,45.540889707869034
832,-302.7540502164038,56.082804125988226,-296.10161330025835,46.09555810535243
833,-301.921924177049,56.63711458924932,-295.2692324318053,46.6500383132431
834,-301.08943294499676,57.19165572781646,-294.43720514676073,47.20427041831851
835,-300.2565366085792,57.746367582634896,-293.6054915679892,47.758194583129786
836,-299.42319521522876,58.301190113087884,-292.77405189183713,48.31175103649319
837,-298.5893687839905,58.856063187358515,-291.94284640027195,48.86488006408783
838,-297.75501731817474,59.41092657274857,-291.1118354729347,49.41752199917743
839,-296.92010081816426,59.96571992597335,-290.2809795991189,49.969617213474756
840,-296.084579294389,60.5203827834533,-289.4502393896908,50.521106108166805
841,-295.2484127804839,61.07485455162141,-288.6195755889617,51.07192910511868
842,-294.41156134664425,61.6290744972663,-287.7889490865259,51.6220266382756
843,-293.57398511319207,62.18298173793289,-286.958320929078,52.17133914527956
844,-292.73564426436786,62.736515232400244,-286.12765233221927,52.7198070593197
845,-291.8964990623626,63.28961377125854,-285.2969046922664,53.26737080123453
846,-291.05650986160174,63.84221596760716,-284.46603959807476,53.813970771882936
847,-290.21563712329817,64.3942602478951,-283.635018842883,54.359547344803836
848,-289.373841430284,64.94568484292729,-282.8038044361951,54.90404085918126
849,-288.53108350213705,65.49642777905933,-281.9723586157042,55.44739161313347
850,-287.6873242106134,66.04642686960435,-281.14064385927213,55.989539857344425
851,-286.8425245953983,66.59561970647637,-280.3086228969706,56.53042578905565
852,-285.9966458801888,67.1439436520943,-279.47625872319304,57.06998954643725
853,-285.14964948911773,67.69133583157205,-278.6435146088457,57.60817120335601
854,-284.30149706353114,68.23773312522086,-277.81035411362353,58.144910764559555
855,-283.45215047912956,68.78307216138907,-276.9767410983788,58.680148161294596
856,-282.601571863482,69.32728930966792,-276.14263973758653,59.21382324737871
857,-281.7497236139215,69.87032067448969,-275.308014531914,59.74587579574291
858,-280.8965684158321,70.41210208914637,-274.4728303208959,60.27624549546542
859,-280.0420682015681,70.95256977915936,-273.6370533554855,60.804871280412875
860,-279.1858253288438,71.49188536309029,-272.80100970666143,61.33146561434288
861,-278.3263895147285,72.03069728578792,-271.9659284676728,61.85501375744998
862,-277.46209429023236,72.56931593040409,-271.13285108668583,62.37418569728003
863,-276.59213377624064,73.1073231594422,-270.30181541678405,62.8881306797654
864,-275.7160603733476,73.64404675852161,-269.4724994650457,63.396220297055535
865,-274.83346506745164,74.17877827311227,-268.64455876261815,63.89785230557451
866,-273.943944930016,74.71079369403647,-267.8176620615938,64.39242859989115
867,-273.0471058063218,75.23935240931814,-266.99149201449364,64.87935522764761
868,-272.14256526380626,75.763696308977,-266.1657457771001,65.35804261382985
869,-271.229955809915,76.28304909347027,-265.3401355313251,65.82790600090998
870,-270.3089283829961,76.79661584119532,-264.51438892273666,66.28836610855683
871,-269.3792274266694,77.30354447924033,-263.68817809122464,66.73888842892173
872,-268.4409325654488,77.80283655362459,-262.86090751920295,67.17912154976321
873,-267.4942557421981,78.29356958137228,-262.0319962304251,67.60882714058104
874,-266.5391462282711,78.77502691869107,-261.2012075331488,68.02763604987474
875,-265.5754179077902,79.24656065190004,-260.36847519627736,68.43509693975528
876,-264.6028803161628,79.70751180447834,-259.53376798504416,68.83074297478899
877,-263.6213606055236,80.15719950060259,-258.6970704629272,69.21410274550038
878,-262.6307064364964,80.59492055076939,-257.8583831017448,69.58470120742362
879,-261.6307891371267,81.01994934857336,-257.017722340899,69.94206079824298
880,-260.62150712208364,81.43153813126703,-256.17512057663697,70.28570273465046
881,-259.60278955643975,81.82891766108565,-255.33062606191294,70.61514848760822
882,-258.5746002377838,82.21129838765181,-254.48430269772257,70.92992143119083
883,-257.53698408454966,82.57785757035704,-253.6361872712985,71.22956323941331
884,-256.4910997542262,82.92742757862896,-252.7852699192584,71.51397826502256
885,-255.43964531663707,83.25884746028134,-251.92928280793112,71.78377207676112
886,-254.38481383959692,83.57180398000708,-251.06676537286256,72.03965091250046
887,-253.32743507928353,83.86661989778611,-250.19766646547794,72.28195121784375
888,-252.2679368140821,84.14375219040461,-249.3223003770564,72.51090103598564
889,-251.20670091415494,84.40366703558797,-248.44098779677407,72.72673118099206
890,-250.14407974236227,84.64683268561068,-247.55404000686733,72.92967884312158
891,-249.08039759345039,84.87371725679273,-246.66175826959878,73.1199866226018
892,-248.01595220190953,85.08478681170888,-245.7644333324395,73.29790160906012
893,-246.95101628765428,85.2805037171472,-244.8623450429895,73.46367451335017
894,-245.88583911350977,85.46132525904056,-243.9557620643184,73.61755885708106
895,-244.82064803298726,85.62770249459273,-243.0449416809102,73.75981022379783
896,-243.75565001102277,85.78007932147487,-242.1301296850921,73.89068557452602
897,-242.6911328949563,85.91887934560641,-241.21146054293962,74.01045502789428
898,-241.6278037440509,86.0445072413963,-240.28862817677512,74.11946599199126
899,-240.5665261410353,86.1575114342058,-239.3611702241318,74.21820169228245
900,-239.50778922993578,86.25857823455101,-238.4289777165597,74.307169710088
901,-238.4518393313656,86.34843581607707,-237.49214759363332,74.38687271719537
902,-237.3988628421234,86.42781693764125,-236.55079883692977,74.4578216392673
903,-236.34901933774944,86.49745329058219,-235.60504123656068,74.52053813746569
904,-235.30244396849406,86.55807366853597,-234.65497504626893,74.57555373344917
905,-234.2592498593503,86.61040247949974,-233.70069077369521,74.62340903878108
906,-233.21953048305375,86.65515857041659,-232.74226910007695,74.66465309431929
907,-232.18336198142953,86.69305433316829,-231.77978092301692,74.6998428229309
908,-231.15080541627583,86.72479506043705,-230.8132875157811,74.72954259678103
909,-230.1219089360548,86.75107852021908,-229.84284079680293,74.75432391850889
910,-229.09670984901135,86.77259471864907,-228.86848370360616,74.7747652138364
911,-228.07523623114434,86.79002582769957,-227.89025103198105,74.79145172591186
912,-227.05721950835215,86.80404970499488,-226.9084592911209,74.80497180718253
913,-226.04147746921785,86.81524616083463,-225.92432411467075,74.81581804564856
914,-225.02669413994354,86.82387673212853,-224.93918094097413,74.82419584303793
915,-224.01241114899432,86.83004531934105,-223.95350201724239,74.83018991545404
916,-222.99858724772207,86.83383412391115,-222.96734091475884,74.83387480453524
917,-221.98522880810393,86.83532490679113,-221.98070248179326,74.8353257604424
918,-220.97234158679518,86.83459944399823,-220.99359111429132,74.83461825828044
919,-219.959930747809,86.8317395121998,-220.00601076838163,74.83182798620494
920,-218.94800088524752,86.82682687526598,-219.01796497323105,74.82703083423293
921,-217.9365560460551,86.81994327175575,-218.02945684423332,74.82030288374004
922,-216.92559975277217,86.81117040330197,-217.04048909651394,74.81172039762693
923,-215.91513502626412,86.8005899238608,-216.0510640587396,74.80135981113563
924,-214.90516440840597,86.78828342978964,-215.06118368721704,74.78929772329597
925,-213.89568998470227,86.77433245071838,-214.0708495802688,74.77561088898186
926,-212.88671340682544,86.75881844117738,-213.08006299287575,74.76037621155548
927,-211.87823591505548,86.74182277294639,-212.0888248515738,74.74367073607772
928,-210.87025836060727,86.72342672808773,-211.09713576959538,74.72557164306144
929,-209.8627812278317,86.70371149262748,-210.10499606224687,74.70615624274471
930,-208.85580465627905,86.68275815084817,-209.11240576251262,74.68550196985913
931,-207.84932846261322,86.66064768015677,-208.11936463687888,74.66368637886934
932,-206.84335216236852,86.6374609464911,-207.12587220136973,74.6407871396577
933,-205.8378759494884,86.61327872371045,-206.1319267798403,74.6168820101481
934,-204.8329192026703,86.5881824830825,-205.1375070193944,74.59204867831426
935,-203.82852415167704,86.56226073062251,-204.14256793922092,74.56637074698625
936,-202.82471984393945,86.53560968901695,-203.14707688232974,74.5399402229221
937,-201.82151102104325,86.508327072672,-202.15102496050582,74.51285206900083
938,-200.81889548918477,86.48051030544042,-201.15440984539916,74.48520163426508
939,-199.81687068701618,86.45225661274063,-200.15722926025816,74.45708441549309
940,-198.81543394360938,86.42366303102843,-199.15948077763426,74.42859605430847
941,-197.81458250768898,86.39482641152723,-198.1611618457545,74.39983234056471
942,-196.81431357650274,86.36584342413605,-197.16226981520435,74.37088921597217
943,-195.81462432433426,86.33681056145663,-196.1628019659267,74.34186277791478
944,-194.81551193066463,86.30782414288177,-195.16275553454255,74.31284928340142
945,-193.8169736079904,86.27898031868835,-194.16212774199875,74.28394515309685
946,-192.8190066293034,86.25037507407856,-193.16091582154903,74.25524697537708
947,-191.82160835523882,86.22210423311408,-192.15911704707577,74.22685151035186
948,-190.8247762608976,86.19426346248862,-191.15672876175725,74.1988556937976
949,-189.82850796234902,86.16694827508466,-190.15374840708773,74.1713566409423
950,-188.8328012428176,86.14025403326123,-189.1501735522557,74.14445165004393
951,-187.83765407855947,86.11427595182006,-188.14600192388605,74.1182382057023
952,-186.84306466443107,86.08910910059798,-187.14123143615117,74.09281398184395
