,center_x,center_y,stationIdx,speed
469,-51.839738372291926,219.6109564485687,1226,84.4472427368164
470,-52.927462914547775,222.4056692024091,1229,84.73392486572266
471,-53.52725082265914,224.31328712335682,1231,85.00682067871094
472,-54.03532061289773,226.24741065537586,1233,85.26411437988281
473,-54.45928414225057,228.201742250049,1235,85.50550079345703
474,-54.95381949970029,231.1602462222597,1238,85.73027801513672
475,-55.19577545224121,233.14539374667686,1240,85.93501281738281
476,-55.362572725838135,235.1382323804296,1242,86.11800384521484
477,-55.45568436649107,238.13612469571027,1245,86.27554321289062
478,-55.40205299396478,240.13511504861472,1247,86.39710235595703
479,-55.247227055695284,242.12877680447582,1249,86.48577880859375
480,-54.984332574139884,244.11103784117077,1251,86.54117584228516
481,-54.376636036183776,247.04766425221283,1254,86.56575012207031
482,-53.82980070621254,248.97103776325181,1256,86.56558227539062
483,-53.172194165458365,250.85941468317048,1258,86.54883575439453
484,-52.405433780284135,252.70616559572886,1260,86.52084350585938
485,-51.53063717227455,254.50425126252998,1262,86.48522186279297
486,-50.01744882652073,257.09323571564244,1265,86.4435043334961
487,-48.87581324286714,258.73484563859955,1267,86.39899444580078
488,-47.633954372521096,260.30206857911264,1269,86.34297180175781
489,-46.30301042061533,261.79445532694285,1271,86.27179718017578
490,-44.894318497350206,263.2137666564867,1273,86.18142700195312
491,-42.65874731812959,265.2133636895472,1276,86.06868743896484
492,-41.10065689360045,266.4670455620069,1278,85.92460632324219
493,-39.49822536721796,267.66359912599427,1280,85.75908660888672
494,-37.85807825456981,268.80794285433456,1282,85.57691955566406
495,-36.17968162906252,269.8953547105431,1284,85.38390350341797
496,-33.57899381166574,271.3895840926167,1287,85.18540954589844
497,-31.78360727447328,272.27027943673215,1289,84.99048614501953
498,-29.936246201833736,273.0357799597572,1291,84.7937240600586
499,-28.03782616094258,273.66369748640307,1293,84.592529296875
500,-26.093584928717128,274.13015171106565,1295,84.38079071044922
501,-24.11471225266311,274.41549314628423,1297,84.15296936035156
502,-22.11846308237161,274.52924108390744,1299,83.90496063232422
503,-20.119101491070158,274.4961514429685,1301,83.6364974975586
504,-18.12536505448607,274.3410326287505,1303,83.350830078125
505,-16.141693082926295,274.08710901771747,1305,83.05382537841797
506,-14.16944163719834,273.75556803251806,1307,82.7536392211914
507,-12.208644932118302,273.3618334756284,1309,82.46002197265625
508,-10.26269898452924,272.9004526940591,1311,82.1802978515625
509,-8.338009160451469,272.35739055668853,1313,81.91972351074219
510,-6.44311170098102,271.71830534865205,1315,81.68179321289062
511,-4.589090011198157,270.9690681319091,1317,81.46790313720703
512,-2.78982119035818,270.0966754149731,1319,81.27955627441406
513,-1.058831897394338,269.09558252882005,1321,81.11715698242188
514,0.6023874948910487,267.98234348050374,1323,80.98193359375
515,2.198944088406706,266.7780621955833,1325,80.8753662109375
516,3.738662119586754,265.50182002803984,1327,80.79812622070312
517,5.231017663517836,264.17043954178183,1329,80.75016784667969
518,6.686431667393613,262.79872553610215,1331,80.73149871826172
519,8.82299948154214,260.69284659529967,1334,80.7424545288086
520,10.223765970072174,259.26533258704814,1336,80.78334045410156
521,11.606994459217635,257.8208160162356,1338,80.8497543334961
522,12.973740811824564,256.36069265481814,1340,80.93949127197266
523,14.325141951415294,254.88635296876888,1342,81.04994201660156
524,16.326134753540632,252.65120458879773,1345,81.17813873291016
525,17.644601728129704,251.14733528851173,1347,81.31746673583984
526,18.952217837702868,249.63401992743843,1349,81.46759033203125
527,20.250379735971304,248.11258523947288,1351,81.62565612792969
528,21.54051934779269,246.58434068025971,1353,81.78897857666016
529,23.463885635582013,244.2820288279361,1356,81.95529174804688
530,24.740397991399803,242.7423813966708,1358,82.1180419921875
531,26.014045189686886,241.20036256874764,1360,82.28020477294922
532,27.28600158903221,239.65694859801724,1362,82.4404296875
533,29.19285347842093,237.34093567868666,1365,82.59774780273438
534,30.464743294985585,235.79746682076404,1367,82.74954986572266
535,31.738254686444172,234.25533578694814,1369,82.8983383178711
536,33.65360914273116,231.94635123379845,1372,83.04472351074219
537,34.935260663474324,230.41097944635555,1374,83.18985748291016
538,36.22178948221653,228.879692613958,1376,83.3341064453125
539,38.162732263990044,226.59218089871564,1379,83.47763061523438
540,39.465451189636134,225.07464525204566,1381,83.62001037597656
541,40.776223457809465,223.5640610315757,1383,83.7578353881836
542,42.759417818359644,221.31309047894496,1386,83.88787841796875
543,44.09417511674321,219.82365963535642,1388,84.00198364257812
544,46.11738498902493,217.60859514048087,1391,84.10148620605469
545,47.481453421857545,216.1459641447528,1393,84.18014526367188
546,48.85867495794201,214.69571285185023,1395,84.24291229248047
547,50.95087430288516,212.54570789751298,1398,84.28973388671875
548,52.364343760808204,211.13076599698346,1400,84.31922912597656
549,54.51432558485725,209.03855702816085,1403,84.33435821533203
550,55.96733161641747,207.6642447973588,1405,84.33491516113281
551,57.431693328461044,206.3020302799814,1407,84.32147979736328
552,59.63829902083466,204.26957266238875,1410,84.29468536376953
553,61.10869868375468,202.91387280199945,1412,84.25545501708984
554,62.57492719272193,201.5536626577706,1414,84.20294952392578
555,64.7744770575691,199.51357151633457,1417,84.13697052001953
556,66.24801973814218,198.16129315963616,1419,84.05646514892578
557,68.48096156459614,196.15785677885242,1422,83.96159362792969
558,69.99133215843719,194.84686693382844,1424,83.8506088256836
559,71.52412001175664,193.5621760963677,1426,83.7247314453125
560,73.87342397128549,191.69674075177122,1429,83.5839614868164
561,75.4768152425873,190.5013814343773,1431,83.42705535888672
562,77.94273229941894,188.79325061521183,1434,83.2562026977539
563,79.62961319847355,187.71899525202647,1436,83.07220458984375
564,82.22715674420584,186.21886088463958,1439,82.8775634765625
565,84.00426691667168,185.30164418752344,1441,82.6762924194336
566,86.73334324512878,184.05686140388488,1444,82.46976470947266
567,89.52809530987058,182.96741171966147,1447,82.2635498046875
568,91.4223318773806,182.32603515015015,1449,82.05992889404297
569,94.30290081809791,181.4893026955413,1452,81.8571548461914
570,96.24541496311966,181.01371133592656,1454,81.6593017578125
571,98.2023512040513,180.60140835988904,1456,81.46465301513672
572,101.1589740472229,180.09466429614056,1459,81.27462768554688
573,103.14082746567858,179.82641498357017,1461,81.09213256835938
574,106.12492588922169,179.51979053421096,1464,80.91646575927734
575,108.1195626404356,179.37414144195702,1466,80.7501449584961
576,110.1168893079685,179.2716704910359,1468,80.59217834472656
577,113.11584309230929,179.19838872964368,1471,80.44284057617188
578,115.11577298415492,179.20579125335664,1473,80.30233764648438
579,117.11496492315224,179.26043455492558,1475,80.17003631591797
580,120.10967163803164,179.43513032667718,1478,80.04605102539062
581,122.10138985607172,179.61612464317935,1480,79.93131256103516
582,125.07790061938536,179.98885135924874,1483,79.82760620117188
583,127.05232712531023,180.30710338312284,1485,79.74113464355469
584,129.01664127640706,180.68272454776607,1487,79.67374420166016
585,131.93965259576632,181.35666757301425,1490,79.62977600097656
586,133.86940813578371,181.8816408311664,1492,79.62313842773438
587,135.78116610545285,182.46875581247397,1494,79.65006256103516
588,138.60916583282895,183.46883404947272,1497,79.71519470214844
589,140.46425593059823,184.2159089826311,1499,79.83169555664062
590,142.29356921285216,185.02408190922117,1501,79.98885345458984
591,144.98823118200278,186.3420449774033,1504,80.18523406982422
592,146.75165982424045,187.28542416701998,1506,80.42108917236328
593,149.34785055224154,188.7882480323475,1509,80.68829345703125
594,151.04672706234015,189.84349992981532,1511,80.98370361328125
595,152.72086855792548,190.93758410488013,1513,81.30593872070312
596,155.18768386173883,192.6446309704753,1516,81.6536636352539
597,156.8046718977817,193.82157711118512,1518,82.0238037109375
598,158.40177646879346,195.025380077886,1520,82.41551208496094
599,160.76477593740827,196.87359314959468,1523,82.8270034790039
600,162.32168139741214,198.1289789820709,1525,83.25721740722656
601,163.86668383845225,199.39899239847568,1527,83.70745086669922
602,166.16744291846047,201.3242040402198,1530,84.17797088623047
603,167.6939377517408,202.61641473970803,1532,84.6718978881836
604,169.21766332654008,203.91189134990702,1534,85.18697357177734
605,171.50371061799143,205.85456609527068,1537,85.72220611572266
606,173.02848210188782,207.14881159008942,1539,86.278564453125
607,175.30818817617885,209.09891256487904,1542,86.85264587402344
608,176.81719022131387,210.41149725488282,1544,87.44503021240234
609,179.0541460068311,212.41042703748414,1547,88.05262756347656
610,180.52142612050972,213.7694582338681,1549,88.6749496459961
611,182.6754500452809,215.85738494721505,1552,89.3104248046875
612,184.07889794123489,217.28223491990727,1554,89.95579528808594
613,186.14331332969726,219.4588893602241,1557,90.6065902709961
614,187.4979953338536,220.93021163629288,1559,91.25535583496094
615,189.5075725567683,223.15765719330008,1562,91.89974212646484
616,191.5024632669936,225.39828189577003,1565,92.52975463867188
617,192.83111400445358,226.8931687113744,1567,93.14089965820312
618,194.83251815938343,229.12797046246982,1570,93.7357406616211
619,196.1783929855509,230.60735912812328,1572,94.30697631835938
620,198.22460362010966,232.8011597124712,1575,94.85781860351562
621,199.61014719653076,234.24345223853038,1577,95.38337707519531
622,201.71578956835828,236.3802962573768,1580,95.8853988647461
623,203.84627656391842,238.4923902055593,1583,96.36006164550781
624,205.27610111213951,239.89081541556567,1585,96.80767059326172
625,207.4287828049925,241.98030169288222,1588,97.22940063476562
626,209.5842351775457,244.06693172629213,1591,97.62512969970703
627,211.0232213813857,245.45592988206886,1593,97.99635314941406
628,213.19204259775555,247.52864765859334,1596,98.34284210205078
629,215.38235063211303,249.57862375719026,1599,98.66604614257812
630,217.6040947730636,251.59445222809154,1602,98.96648406982422
631,219.10744525317122,252.9134795614523,1604,99.2442398071289
632,221.40242341526329,254.84543388458766,1607,99.4983139038086
633,223.7526513436813,256.70971255734713,1610,99.7296371459961
634,225.35371831434762,257.90817662197065,1612,99.93795776367188
635,227.80778353227268,259.6334154262604,1615,100.12287139892578
636,230.31969796082402,261.27332073079714,1618,100.28465270996094
637,232.02348639577423,262.3206459403981,1620,100.42317199707031
638,234.618831716874,263.8250932221052,1623,100.53849029541016
639,237.2572455161877,265.2526939856432,1626,100.63054656982422
640,239.03779706300045,266.1634512752075,1628,100.69934844970703
641,241.7378721012331,267.47073878655027,1631,100.74533081054688
642,244.4696261002621,268.71049347344416,1634,100.76861572265625
643,246.30697032531802,269.50045688813003,1636,100.76951599121094
644,249.0859855691721,270.63030541332853,1639,100.74887084960938
645,251.89117042962414,271.6935184445168,1642,100.70661163330078
646,254.720903091364,272.6895596411806,1645,100.6425552368164
647,256.6202223259756,273.31602822806576,1647,100.55677032470703
648,259.4872296270297,274.19906627392425,1650,100.44999694824219
649,262.374402634866,275.0137566847169,1653,100.32144165039062
650,264.3095878898621,275.5186662097102,1655,100.17194366455078
651,267.2269572548987,276.21753502134567,1658,100.00348663330078
652,270.1606569850412,276.84430451151155,1661,99.81648254394531
653,272.12482383557665,277.2210091838964,1663,99.61212158203125
654,275.08247516282995,277.7226891775059,1666,99.39176177978516
655,278.05230931178556,278.14628933072777,1669,99.15660095214844
656,280.03807026033223,278.38417670844865,1671,98.9079818725586
657,283.02403843909815,278.6728005168594,1674,98.64682006835938
658,286.0167973423147,278.8794752197299,1677,98.3740005493164
659,288.0146158852654,278.97199041058684,1679,98.0901870727539
660,291.0136586273566,279.04326544711915,1682,97.79631042480469
661,293.01361714703324,279.0460196538555,1684,97.492431640625
662,296.0128556495428,278.9834088273727,1687,97.17980194091797
663,299.0093753182151,278.8411814396578,1690,96.85802459716797
664,301.0045152153208,278.702390743742,1692,96.52752685546875
665,303.99189524983285,278.4286576068518,1695,96.19048309326172
666,305.9790551049948,278.20272799203616,1697,95.84696960449219
667,308.9516772324667,277.7991234809657,1700,95.49906921386719
668,310.92716266105026,277.48718146607564,1702,95.14772033691406
669,313.8795552141651,276.955424957612,1705,94.79487609863281
670,315.83976125346686,276.55863235990387,1707,94.44268798828125
671,318.76657425257383,275.9004845985602,1710,94.09269714355469
672,320.707968492608,275.42002477983897,1712,93.7485580444336
673,323.6039475974528,274.63727191083365,1715,93.4110336303711
674,325.5230388583281,274.0742965658768,1717,93.08474731445312
675,328.3825037300056,273.1672090961156,1720,92.7695083618164
676,330.2746628206738,272.51947274133306,1722,92.46986389160156
677,333.0891009080917,271.4811215755862,1725,92.18424224853516
678,334.94789563373416,270.7430961760389,1727,91.91536712646484
679,337.70681738259043,269.56519265276415,1730,91.661376953125
680,339.52468364029954,268.7314490029847,1732,91.42274475097656
681,341.32379725723916,267.85798346595254,1734,91.1983642578125
682,343.98409885128774,266.47172898787517,1737,90.98799896240234
683,345.7305414527419,265.49720915887167,1739,90.7899398803711
684,348.30974514721015,263.9652799667536,1742,90.60453796386719
685,350.00287173175485,262.9007925761984,1744,90.42951202392578
686,351.67560012275186,261.80452044538725,1746,90.2657699584961
687,354.148019985662,260.10553427363703,1749,90.11259460449219
688,355.7730571375148,258.93971467469885,1751,89.96803283691406
689,358.1780673387167,257.14652756290536,1754,89.83331298828125
690,359.76118642430185,255.92437608230458,1756,89.70722198486328
691,361.32936802749015,254.68311086188297,1758,89.59091186523438
692,363.6543425092234,252.7872717646789,1761,89.48446655273438
693,365.1848838855241,251.49988526224274,1763,89.3880386352539
694,367.4488666842525,249.5316342648801,1766,89.30193328857422
695,368.93533885974887,248.1936132345276,1768,89.2267837524414
696,370.4021736617265,246.8340963223604,1770,89.1624526977539
697,372.5629517017792,244.75310287955116,1773,89.10911560058594
698,373.97532311854064,243.33709702123693,1775,89.06790924072266
699,375.36366617860335,241.89752815839734,1777,89.03839874267578
700,377.39821364192323,239.69299697042743,1780,89.02090454101562
701,378.7207767840433,238.19277721047,1782,89.0178451538086
702,380.0154226637709,236.668400616231,1784,89.0283432006836
703,381.9039301505992,234.33755595489455,1787,89.052978515625
704,383.1265300997197,232.75481177917462,1789,89.09424591064453
705,384.90447008260213,230.33857209802653,1792,89.150390625
706,386.0516423021399,228.7003345180356,1794,89.22338104248047
707,387.1676472325617,227.0407087113421,1796,89.31136322021484
708,388.78191939743914,224.51219458903088,1799,89.41424560546875
709,389.8173893651835,222.80116514647418,1801,89.53315734863281
710,390.8195756525325,221.0704309715733,1803,89.66621398925781
711,392.26006888332137,218.43903384160646,1806,89.81302642822266
712,393.1791236264959,216.66275249922825,1808,89.97367858886719
713,394.06574003065003,214.87005715036312,1810,90.1470718383789
714,395.33601280114385,212.15237468675087,1813,90.33270263671875
715,396.14391231214864,210.32284933036885,1815,90.53089904785156
716,397.2987991507412,207.55414856458503,1818,90.74059295654297
717,398.0316256149968,205.693275765688,1820,90.96234893798828
718,398.73548707728827,203.8212534059177,1822,91.19554901123047
719,399.73828181108365,200.99389394293252,1825,91.4402847290039
720,400.3719057954431,199.0969444350461,1827,91.69856262207031
721,401.2696066678061,196.23448140305462,1830,91.96858215332031
722,401.8326309660541,194.31539320502893,1832,92.25131225585938
723,402.6235301646807,191.4216006441017,1835,92.54418182373047
724,403.1147733242455,189.48289616788338,1837,92.84567260742188
725,403.57699464280296,187.5370683330215,1839,93.15260314941406
726,404.21554659705225,184.60589073594758,1842,93.4623794555664
727,404.604461729603,182.64409612368667,1844,93.76924896240234
728,405.13202089344003,179.690924817344,1847,94.07303619384766
729,405.4461035195076,177.71576860680833,1849,94.3671875
730,405.8600443325006,174.74454387825836,1852,94.65325164794922
731,406.09742566476325,172.7587100094257,1854,94.92670440673828
732,406.3948116090797,169.77356927515757,1857,95.19110107421875
733,406.5534499154603,167.7799005396024,1859,95.44670104980469
734,406.7311244114217,164.78525313561497,1862,95.69651794433594
735,406.8093984771249,162.786814446435,1864,95.94609832763672
736,406.8687354110614,159.78747726113883,1867,96.196044921875
737,406.86162352945007,156.7875536420463,1870,96.45443725585938
738,406.82181378608414,154.78797147127838,1872,96.72222900390625
739,406.7123215723992,151.790025562886,1875,96.994384765625
740,406.60780680644365,149.7927755702099,1877,97.27354431152344
741,406.4065646052427,146.79957725804422,1880,97.5547103881836
742,406.242589707872,144.8063300292894,1882,97.83692169189453
743,405.9426020563209,141.82144922888912,1885,98.11873626708984
744,405.5638993414304,138.84557149920082,1888,98.40058898925781
745,405.25988003509,136.86887055244472,1890,98.68582153320312
746,404.7146829246082,133.91904163505444,1893,98.97787475585938
747,404.2848863346335,131.96586283265168,1895,99.28885650634766
748,403.52919112088784,129.0629420291007,1898,99.61808013916016
749,402.9468715704664,127.14971543390492,1900,99.97887420654297
750,401.96253925457734,124.31610171740776,1903,100.36158752441406
751,401.23929974493547,122.45153797072643,1905,100.76886749267578
752,400.0654377486437,119.6909406771725,1908,101.18964385986328
753,399.22999876035834,117.87384580328842,1910,101.61837768554688
754,397.9081188237799,115.1809043579854,1913,102.05097961425781
755,396.5157546686365,112.52368169032889,1916,102.47972869873047
756,395.55465998343203,110.76976627912191,1918,102.89990234375
757,394.06954186561836,108.16322084691434,1921,103.31395721435547
758,392.5282620819697,105.58950471005413,1924,103.7157974243164
759,390.9243692098188,103.05435697495298,1927,104.10972595214844
760,389.81723514999766,101.38879091566784,1929,104.5092544555664
761,388.0953152912798,98.93232694906479,1932,104.92173767089844
762,386.2950138149897,96.5327476022743,1935,105.37046813964844
763,385.04878536687346,94.968561226408,1937,105.8681869506836
764,383.1087365500901,92.68052087995848,1940,106.3997573852539
765,381.09085711328765,90.46077180048765,1943,106.97209167480469
766,379.00556784597137,88.3041818344211,1946,107.57571411132812
767,377.5827737008982,86.89864395567685,1948,108.20370483398438
768,375.4064752675351,84.83386810802101,1951,108.85327911376953
769,373.1872527317349,82.81526688121676,1954,109.52992248535156
770,370.9331040520827,80.8357176764377,1957,110.2314453125
771,368.65113288034416,78.88829091365966,1960,110.95774841308594
772,366.3424873903984,76.97257206001798,1963,111.70420837402344
773,364.00350300060484,75.09403080629905,1966,112.46769714355469
774,361.6305624248246,73.25858752627899,1969,113.24462890625
775,359.22034738763665,71.47239392219878,1972,114.03378295898438
776,356.76990867899843,69.74181852198988,1975,114.8333511352539
777,354.27674357528105,68.07341237672001,1978,115.64234161376953
778,351.7388790774702,66.47384951886626,1981,116.45926666259766
779,349.15492382837516,64.94989581252223,1984,117.28308868408203
780,346.5239415286578,63.50868701430152,1987,118.11224365234375
781,343.8454388278929,62.1578903931036,1990,118.94573211669922
782,341.1194759960088,60.90568549429156,1993,119.7822036743164
783,338.34695091610786,59.760309621865986,1996,120.6205825805664
784,335.5340927015157,58.71772364440731,1999,121.45946502685547
785,332.6923098129531,57.75657622757823,2002,122.29785919189453
786,329.83150780503826,56.85346394776168,2005,123.13481903076172
787,326.0017637673587,55.69893052336351,2009,123.96989440917969
788,323.1238240158356,54.8519135320241,2012,124.80257415771484
789,319.27811675307737,53.75172817337386,2016,125.6323013305664
790,316.38622129719465,52.95368077637885,2019,126.45889282226562
791,313.4868186936661,52.18336717776929,2022,127.28191375732422
792,309.6075675797475,51.20826531509132,2026,128.1004180908203
793,306.66430536843706,50.630065691424825,2029,128.91433715820312
794,302.7306781963482,49.9044092499847,2033,129.723388671875
795,299.7804578172814,49.3601669189046,2036,130.52734375
796,295.8468306451925,48.63451047746446,2040,131.32598876953125
797,292.8966102661258,48.09026814638435,2043,132.119140625
798,288.96298309403704,47.36461170494422,2047,132.90664672851562
799,285.0293559219482,46.63895526350413,2051,133.68836975097656
800,282.07638311232887,46.110261649255925,2054,134.4641876220703
801,278.12877846509065,45.46495741937471,2058,135.2340087890625
802,274.1811738178524,44.8196531894935,2062,135.99777221679688
803,270.23356917061403,44.174348959612324,2066,136.7554168701172
804,267.2728656851853,43.690370787201395,2069,137.50689697265625
805,263.32526103794703,43.04506655732021,2073,138.25218200683594
806,259.3776563907087,42.39976232743901,2077,138.9912567138672
807,255.43005174347041,41.754458097557794,2081,139.72412109375
808,251.4824470962321,41.1091538676766,2085,140.4507598876953
809,247.53484244899383,40.46384963779539,2089,141.1711883544922
810,243.5872378017555,39.818545407914186,2093,141.8854217529297
811,239.63963315451718,39.173241178032995,2097,142.59349060058594
812,235.69202850727896,38.527936948151776,2101,143.29541015625
813,231.74442386004063,37.88263271827058,2105,143.99122619628906
814,227.79681921280232,37.237328488389366,2109,144.68096923828125
815,223.849214565564,36.592024258508175,2113,145.36468505859375
816,219.90160991832576,35.94672002862696,2117,146.0424041748047
817,215.95400527108745,35.301415798745765,2121,146.7141876220703
818,212.00640062384912,34.65611156886456,2125,147.3800811767578
819,208.05879597661084,34.01080733898336,2129,148.04013061523438
820,204.11119132937256,33.365503109102164,2133,148.69439697265625
821,200.16358668213425,32.720198879220945,2137,149.3429412841797
822,196.2159820348959,32.074894649339754,2141,149.98580932617188
823,191.28147622584805,31.268264361988248,2146,150.62306213378906
824,187.33387157860975,30.622960132107053,2150,151.2547607421875
825,183.3862669313714,29.977655902225838,2154,151.88095092773438
826,179.4386622841332,29.332351672344647,2158,152.501708984375
827,175.49105763689488,28.68704744246344,2162,153.11708068847656
828,170.55655182784702,27.880417155111928,2167,153.72714233398438
829,166.60894718060868,27.23511292523073,2171,154.33193969726562
830,162.66134253337037,26.589808695349532,2175,154.93154907226562
831,157.72683672432248,25.783178407998022,2180,155.52601623535156
832,153.77923207708426,25.137874178116828,2184,156.11541748046875
833,149.8316274298459,24.492569948235626,2188,156.69979858398438
834,144.89712162079803,23.685939660884124,2193,157.27923583984375
835,140.94951697355975,23.04063543100291,2197,157.85377502441406
836,137.00191232632147,22.395331201121717,2201,158.42347717285156
837,132.06740651727355,21.588700913770207,2206,158.9884033203125
838,128.1198018700353,20.943396683889013,2210,159.54861450195312
839,123.18529606098741,20.136766396537503,2215,160.1041717529297
840,119.23769141374912,19.4914621666563,2219,160.65512084960938
841,114.30318560470123,18.6848318793048,2224,161.20152282714844
842,110.3555809574629,18.03952764942359,2228,161.74343872070312
843,105.42107514841507,17.232897362072087,2233,162.2809295654297
844,101.47347050117672,16.587593132190882,2237,162.8140411376953
845,96.5389646921289,15.780962844839385,2242,163.34283447265625
846,92.59136004489058,15.135658614958176,2246,163.8673553466797
847,87.65685423584274,14.329028327606675,2251,164.38766479492188
848,83.70924958860441,13.68372409772547,2255,164.90382385253906
849,78.77474377955654,12.877093810373971,2260,165.41587829589844
850,73.84023797050867,12.070463523022466,2265,165.9238739013672
851,69.89263332327037,11.425159293141265,2269,166.42787170410156
852,64.95812751422248,10.618529005789755,2274,166.92791748046875
853,61.010522866984175,9.973224775908552,2278,167.42405700683594
854,56.076017057936326,9.16659448855705,2283,167.9163360595703
855,51.141511248888435,8.359964201205546,2288,168.40481567382812
856,47.193906601650156,7.714659971324345,2292,168.88954162597656
857,42.25940079260226,6.908029683972839,2297,169.3705596923828
858,37.32489498355441,6.101399396621339,2302,169.84791564941406
859,32.390389174506524,5.294769109269833,2307,170.3216552734375
860,28.442784527268227,4.649464879388631,2311,170.7918243408203
861,23.508278718220353,3.842834592037127,2316,171.2584686279297
862,18.57377290917246,3.0362043046856213,2321,171.7216339111328
863,13.639267100124608,2.2295740173341203,2326,172.18136596679688
864,9.691662452886293,1.5842697874529148,2330,172.63771057128906
865,4.757156643838437,0.7776395001014142,2335,173.0906982421875
