time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.identifier.data,.size.data,.TimeStamp.data,PosLocalX,PosLocalY,Height,GPS_Speed,AccelX,AccelY,AccelZ,PedalPosAcc,PedalPosBrk,AngleSteer,carPositionNormalized,TimeStamp
2020/07/16/17:23:20.017870,56540,1594887800,17585515,,,0,1594887808,-158.0552521,120.3230438,-6.694815159,64.89186096,0.458643228,-0.0624430925,0.0042658411,1,0,1.622399926,0.0515665375,1594887800.01759
2020/07/16/17:23:20.117899,56541,1594887800,117612123,,,0,1594887808,-157.8078918,117.7465134,-6.691704273,67.12593079,0.438428462,-0.0223486591,-0.0110135004,1,0,1.368899941,0.0520136766,1594887800.11761
2020/07/16/17:23:20.217937,56542,1594887800,217604875,,,0,1594887808,-157.6382446,116.0005188,-6.692788601,68.54108429,0.427628577,0.0234928615,-0.03321274,1,0,2.078700066,0.0523191094,1594887800.21760
2020/07/16/17:23:20.317949,56543,1594887800,317620515,,,0,1594887808,-157.426712,113.8698349,-6.690768719,70.21018982,0.427383721,0.0581384003,-0.0525055341,1,0,2.889899731,0.0526922233,1594887800.31762
2020/07/16/17:23:20.417905,56544,1594887800,417606115,,,0,1594887808,-157.2595673,112.2241974,-6.685301304,71.4360733,0.424179882,0.0224789642,-0.0310007147,1,0,1.825199962,0.0529764667,1594887800.41761
2020/07/16/17:23:20.517889,56545,1594887800,517601490,,,0,1594887808,-157.0687256,110.3696136,-6.676861286,72.7713623,0.405119598,0.0104510523,-0.0193459801,1,0,1.571699977,0.0532987677,1594887800.51760
2020/07/16/17:23:20.617889,56546,1594887800,617599010,,,0,1594887808,-156.7690735,107.4937592,-6.665054798,74.75597382,0.402199447,-0.0335346907,-0.0278851204,1,0,1.166100025,0.0538017228,1594887800.61760
2020/07/16/17:23:20.717884,56547,1594887800,717598438,,,0,1594887808,-156.6440735,106.309494,-6.662475586,75.53890991,0.389851958,-0.0520396307,-0.0484439917,1,0,0.912599981,0.0540077314,1594887800.71760
2020/07/16/17:23:20.817884,56548,1594887800,817593336,,,0,1594887808,-156.3257751,103.338501,-6.65795517,76.56716919,0.00897644646,0.0287463702,-0.0239056014,0,0,0.506999969,0.0545261167,1594887800.81759
2020/07/16/17:23:20.918008,56549,1594887800,917660236,,,0,1594887808,-156.1337891,101.5666885,-6.653252602,76.20222473,-0.127554491,0.0149033517,0.00472903438,0,0,-1.318199992,0.0548351444,1594887800.91766
2020/07/16/17:23:21.017884,56550,1594887801,17597436,,,0,1594887808,-155.9227448,99.61371613,-6.646492958,75.96263885,-0.0386575758,0.0112732993,0.0227112211,0,0,-2.534999847,0.0551787838,1594887801.01760
2020/07/16/17:23:21.117885,56551,1594887801,117603540,,,0,1594887808,-155.6873474,97.41318512,-6.636333942,75.80892181,-0.0349035077,0.0233868342,0.0268867221,0,0,-2.839199781,0.0555633977,1594887801.11760
2020/07/16/17:23:21.217920,56552,1594887801,217606067,,,0,1594887808,-155.5082397,95.71832275,-6.626354218,75.7011795,-0.037387237,0.0221174303,0.0398234613,0.352050006,0,-4.968600273,0.0558594465,1594887801.21761
2020/07/16/17:23:21.317954,56553,1594887801,317603111,,,0,1594887808,-155.2993622,93.70442963,-6.612671375,76.42812347,0.27500096,0.0167648476,0.0751393661,0.8495,0,-7.097999573,0.0562079363,1594887801.31760
2020/07/16/17:23:21.417956,56554,1594887801,417609930,,,0,1594887808,-155.0630951,91.34650421,-6.594783783,77.29172516,0.262690544,0.00401593,0.0944030285,1,0,-8.314800262,0.0566223525,1594887801.41761
2020/07/16/17:23:21.517917,56555,1594887801,517617464,,,0,1594887808,-154.7932281,88.50075531,-6.573419571,78.58103943,0.316134691,-0.100946046,0.0611141063,1,0,-8.010599136,0.057122238,1594887801.51762
2020/07/16/17:23:21.617976,56556,1594887801,617603540,,,0,1594887808,-154.6674347,87.12471008,-6.567265987,79.23709869,0.288020521,-0.162413895,0.0518646836,1,0,-9.328800201,0.0573629253,1594887801.61760
2020/07/16/17:23:21.717974,56557,1594887801,717610597,,,0,1594887808,-154.4507446,84.67223358,-6.572762489,80.10373688,-0.0798356235,-0.137801155,0.149903983,1,0,-13.38479996,0.0577949844,1594887801.71761
2020/07/16/17:23:21.817952,56558,1594887801,817597627,,,0,1594887808,-154.298584,82.81082153,-6.587431431,80.08441162,-0.129184902,0.0693600476,0.17802012,1,0,-9.328800201,0.0581227504,1594887801.81760
2020/07/16/17:23:21.917949,56559,1594887801,917599439,,,0,1594887808,-154.1295624,80.54985046,-6.595291615,80.04499054,0.24939844,0.254488528,0.145735621,1,0,-3.548999786,0.058516413,1594887801.91760
2020/07/16/17:23:22.017894,56560,1594887802,17596483,,,0,1594887808,-153.9246063,77.48866272,-6.567395687,80.0799942,-0.067946136,0.0357932672,0.180948079,1,0,-8.821800232,0.0590542331,1594887802.01760
2020/07/16/17:23:22.117946,56561,1594887802,117596864,,,0,1594887808,-153.8375092,76.02420044,-6.547773838,80.05069733,-0.105124943,-0.0783575624,0.158938855,1,0,-10.34279919,0.0593137331,1594887802.11760
2020/07/16/17:23:22.217948,56562,1594887802,217599630,,,0,1594887808,-153.7131653,73.6937027,-6.522366524,80.03707886,0.197513416,-0.105209909,0.12476778,1,0,-10.34279919,0.0597207695,1594887802.21760
2020/07/16/17:23:22.317958,56563,1594887802,317608118,,,0,1594887808,-153.578949,70.76243591,-6.501691818,80.05285645,0.207026213,-0.00834193546,0.160343736,1,0,-10.54559994,0.0602340847,1594887802.31761
2020/07/16/17:23:22.417927,56564,1594887802,417576551,,,0,1594887808,-153.5269165,69.42967987,-6.493008137,80.05576324,0.201312914,0.0109517109,0.166782379,1,0,-10.34279919,0.0604697429,1594887802.41758
2020/07/16/17:23:22.517900,56565,1594887802,517604827,,,0,1594887808,-153.4314423,66.36338806,-6.470794678,80.07247162,-0.0410609245,-0.125322014,0.228057042,1,0,-10.84979916,0.0609991364,1594887802.51760
2020/07/16/17:23:22.617945,56566,1594887802,617581605,,,0,1594887808,-153.4036713,65.09675598,-6.464416027,80.07304382,0.106545143,-0.0898886472,0.251974791,1,0,-10.13999939,0.0612210408,1594887802.61758
2020/07/16/17:23:22.717947,56567,1594887802,717599391,,,0,1594887808,-153.3734131,62.8297348,-6.46062994,79.9708252,-0.042517297,-0.142797858,0.196572199,1,0,-8.111999512,0.0616150126,1594887802.71760
2020/07/16/17:23:22.817957,56568,1594887802,817592620,,,0,1594887808,-153.3613586,59.74552155,-6.464186192,80.94089508,0.217105716,0.0854202881,0.110869572,1,0,-10.84979916,0.0621482469,1594887802.81759
2020/07/16/17:23:22.918088,56569,1594887802,917676210,,,0,1594887808,-153.3634949,58.18791962,-6.46054554,81.53197479,0.263528556,0.157078445,0.184269533,1,0,-10.74839973,0.06242273,1594887802.91768
2020/07/16/17:23:23.017964,56570,1594887803,17602205,,,0,1594887808,-153.3809967,55.93225479,-6.439190865,82.45552826,0.287035495,0.12696825,0.219141573,1,0,-9.835799217,0.0628067777,1594887803.01760
2020/07/16/17:23:23.117957,56571,1594887803,117596149,,,0,1594887808,-153.4356232,52.95445633,-6.374766827,83.71411133,0.288576424,0.20591028,0.166646942,1,0,-4.562999725,0.0633235425,1594887803.11760
2020/07/16/17:23:23.217954,56572,1594887803,217594385,,,0,1594887808,-153.48349,51.13342285,-6.313924313,84.49269867,0.328510016,-0.0135808252,0.0984848142,1,0,-2.534999847,0.0636351928,1594887803.21759
2020/07/16/17:23:23.317950,56573,1594887803,317599773,,,0,1594887808,-153.5770874,48.08127594,-6.229284763,85.90918732,0.359450549,-0.555748582,-0.000357332639,1,0,-4.664400101,0.0641596764,1594887803.31760
2020/07/16/17:23:23.417938,56574,1594887803,417591333,,,0,1594887808,-153.6208191,46.71496582,-6.214742661,86.64823914,0.351737499,-0.224902466,-0.00631410116,1,0,-2.636399984,0.0643934309,1594887803.41759
2020/07/16/17:23:23.517947,56575,1594887803,517602443,,,0,1594887808,-153.7196503,43.58311844,-6.195613384,88.12090302,0.327333897,0.106283784,-0.00875457097,1,0,0,0.0649344847,1594887803.51760
2020/07/16/17:23:23.617950,56576,1594887803,617595434,,,0,1594887808,-153.7661743,42.1088028,-6.182760715,88.78956604,0.306011945,0.0467557497,0.0435258523,1,0,-0.405599982,0.0651875436,1594887803.61760
2020/07/16/17:23:23.717952,56577,1594887803,717600584,,,0,1594887808,-153.8712463,38.90094757,-6.153247833,90.2498703,0.310024887,-0.0734729469,-0.0165686868,1,0,1.622399926,0.0657366365,1594887803.71760
