time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.identifier.data,.size.data,.TimeStamp.data,PosLocalX,PosLocalY,Height,GPS_Speed,AccelX,AccelY,AccelZ,PedalPosAcc,PedalPosBrk,AngleSteer,carPositionNormalized,TimeStamp
2020/07/16/17:55:41.902571,73390,1594889741,902253150,,,0,1594889728,-119.1227264,-195.0378113,5.545853615,74.06254578,0.325235724,0.0423632152,0.0836689472,1,0,-5.272799969,0.0429845564,1594889741.90225
2020/07/16/17:55:42.002574,73391,1594889742,2258062,,,0,1594889728,-120.2956619,-196.8754425,5.549154282,75.31835938,0.333149463,0.0514019616,0.0574623942,1,0,-2.737799883,0.0438728891,1594889742.00226
2020/07/16/17:55:42.102568,73392,1594889742,102244377,,,0,1594889728,-120.6696167,-197.4585724,5.551333427,75.71149445,0.323329568,-0.0132441064,0.0532722026,1,0,-1.825199962,0.0441546999,1594889742.10224
2020/07/16/17:55:42.202570,73393,1594889742,202255725,,,0,1594889728,-122.2588882,-199.9274292,5.557021141,77.37006378,0.330875099,-0.0664613619,0.0155589879,1,0,1.166100025,0.0453521013,1594889742.20226
2020/07/16/17:55:42.302634,73394,1594889742,302269458,,,0,1594889728,-123.7425308,-202.2259979,5.555858135,78.84676361,0.335882366,-0.0126082394,-0.00133915246,1,0,1.064700007,0.0464653037,1594889742.30227
2020/07/16/17:55:42.402622,73395,1594889742,402257919,,,0,1594889728,-124.747345,-203.7824097,5.554598331,79.84280396,0.342388809,0.00388973346,-0.0106966943,1,0,1.368899941,0.0472180881,1594889742.40226
2020/07/16/17:55:42.502627,73396,1594889742,502260684,,,0,1594889728,-126.166748,-205.983429,5.553227425,81.22135925,0.340906799,0.0132987918,-0.0106278509,1,0,1.977299929,0.0482849814,1594889742.50226
2020/07/16/17:55:42.602612,73397,1594889742,602250337,,,0,1594889728,-126.5711517,-206.6112366,5.55297327,81.6076355,0.338157535,0.0122342883,-0.0225788653,1,0,1.977299929,0.0485901795,1594889742.60225
2020/07/16/17:55:42.702617,73398,1594889742,702256917,,,0,1594889728,-128.2807922,-209.2709351,5.551624775,83.24555206,0.330789059,-0.029159151,-0.0346744359,1,0,1.774499893,0.0498756021,1594889742.70226
2020/07/16/17:55:42.802621,73399,1594889742,802262544,,,0,1594889728,-129.5249786,-211.2137451,5.549137592,84.42788696,0.329579532,0.0463989377,-0.0318638086,1,0,1.166100025,0.0508157201,1594889742.80226
2020/07/16/17:55:42.902698,73400,1594889742,902323007,,,0,1594889728,-131.2838135,-213.9695282,5.551354885,86.03922272,0.339529097,-0.00370384427,-0.0117584616,1,0,0.506999969,0.0521490462,1594889742.90232
2020/07/16/17:55:43.002532,73401,1594889743,2217054,,,0,1594889728,-132.135849,-215.3067932,5.553739548,86.82962799,0.32491836,-0.03197385,-0.0105811507,1,0,0.506999969,0.0527967252,1594889743.00222
2020/07/16/17:55:43.102526,73402,1594889743,102206230,,,0,1594889728,-133.2698517,-217.0884399,5.555361748,87.84233856,0.332369983,-0.0398746021,-0.0286771208,1,0,0.506999969,0.0536566712,1594889743.10221
