,time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.identifier.data,.size.data,.TimeStamp.data,PosLocalX,PosLocalY,Height,GPS_Speed,AccelX,AccelY,AccelZ,PedalPosAcc,PedalPosBrk,AngleSteer,carPositionNormalized,TimeStamp,lateralOffset
2043,2020/06/24/22:57:28.343481,40852,1593007048,343150138,,,0,1593007104,-885.9953613,489.4388733,-70.4770813,88.20669556,0.269232541,-0.042620655099999995,0.534835398,1.0,0.0,-12.97919941,0.36042901899999996,1593007048.34315,-1.6845042509391717
2044,2020/06/24/22:57:28.443482,40853,1593007048,443157672,,,0,1593007104,-882.6665038999998,489.32513430000006,-70.31954956,89.53043365,0.286721408,-0.0629939362,0.414797664,1.0,0.0,-6.7937998770000005,0.361132205,1593007048.44316,-1.9968599590030536
2045,2020/06/24/22:57:28.543482,40854,1593007048,543152570,,,0,1593007104,-881.1721190999999,489.2483521000001,-70.24994659,90.12281799,0.269727588,0.0350640677,0.395109683,1.0,0.0,-10.13999939,0.36144799,1593007048.54315,-2.128563484987834
2046,2020/06/24/22:57:28.643453,40855,1593007048,643146038,,,0,1593007104,-878.6109008999999,489.0861511,-70.13204193,91.13169861,0.263984412,0.0055443644499999995,0.35152724399999996,1.0,0.0,-18.04920006,0.361980349,1593007048.64315,-2.3458378599832717
2047,2020/06/24/22:57:28.743461,40856,1593007048,743148565,,,0,1593007104,-876.0239257999999,488.8859863,-70.01585388,92.12393188,0.234138176,0.0402150862,0.327530771,1.0,0.0,-16.42679977,0.36252048600000003,1593007048.74315,-2.548655232307345
2048,2020/06/24/22:57:28.843526,40857,1593007048,843169689,,,0,1593007104,-872.5614624,488.56719969999995,-69.86117554,93.42318726,0.23752233399999997,-0.00420753937,0.356395543,1.0,0.0,-14.80439949,0.36323648700000005,1593007048.84317,-2.7726424789535202
2049,2020/06/24/22:57:28.943457,40858,1593007048,943145990,,,0,1593007104,-870.2292480000001,488.3213806,-69.75869751,94.28215027,0.250827819,0.0430150479,0.354465425,1.0,0.0,-14.29739952,0.363719553,1593007048.94315,-2.898822249211723
2050,2020/06/24/22:57:29.043494,40859,1593007049,43160915,,,0,1593007104,-868.5856934000001,488.13296510000004,-69.6877594,94.88103485,0.248365134,0.00281710457,0.33958444,1.0,0.0,-14.19599915,0.364059836,1593007049.04316,-2.9767000068501503
2051,2020/06/24/22:57:29.143489,40860,1593007049,143145561,,,0,1593007104,-864.8756104,487.66027829999996,-69.52906799,96.19019318,0.261158228,0.0058986065,0.300987035,1.0,0.0,-10.34279919,0.364830166,1593007049.14315,-3.111202731887442
2052,2020/06/24/22:57:29.243475,40861,1593007049,243153572,,,0,1593007104,-863.762085,487.5066528,-69.48167419,96.5874939,0.281652272,-0.030087322000000003,0.303679824,1.0,0.0,-9.63299942,0.365061074,1593007049.24315,-3.142054985986236
2053,2020/06/24/22:57:29.343480,40862,1593007049,343141317,,,0,1593007104,-859.99646,486.94903560000006,-69.3197937,97.88063812,0.24976989600000002,0.10218063699999999,0.295152962,1.0,0.0,-9.328800201,0.36584460700000004,1593007049.3431401,-3.25977146052624
2054,2020/06/24/22:57:29.443477,40863,1593007049,443161487,,,0,1593007104,-857.4904175,486.5476685,-69.20759583,98.71789551,0.280474365,-0.0166409072,0.235847831,1.0,0.0,-8.618999481,0.366364509,1593007049.44316,-3.3580193312530664
2055,2020/06/24/22:57:29.543464,40864,1593007049,543150663,,,0,1593007104,-854.1478882000001,485.98034670000004,-69.05912018,99.8546524,0.300423265,0.0270124078,0.236942008,1.0,0.0,-7.909199715,0.36706322399999997,1593007049.54315,-3.479627923599367
2056,2020/06/24/22:57:29.643445,40865,1593007049,643131732,,,0,1593007104,-853.0813598999999,485.79232790000003,-69.01280975,100.1752777,0.22677958,-0.108465962,0.167336285,1.0,0.0,-7.402199745,0.367286414,1593007049.64313,-3.511526460593586
2057,2020/06/24/22:57:29.743456,40866,1593007049,743137836,,,0,1593007104,-849.1986694,485.08251950000005,-68.85068512,101.46163179999999,0.261492997,0.0966639742,0.203087837,1.0,0.0,-5.171399593,0.368097574,1593007049.74314,-3.588996261102595
2058,2020/06/24/22:57:29.843441,40867,1593007049,843132495,,,0,1593007104,-846.3640137,484.5415955,-68.73329926,102.34162140000001,0.284727752,0.0315869451,0.147501245,1.0,0.0,-4.25880003,0.368691176,1593007049.84313,-3.6149470494794147
2059,2020/06/24/22:57:29.943468,40868,1593007049,943129301,,,0,1593007104,-844.0974731000001,484.09738160000006,-68.63887787,103.0578156,0.213674322,0.0995724425,0.167987943,1.0,0.0,-4.055999756,0.36916655299999995,1593007049.94313,-3.611439913925298
2060,2020/06/24/22:57:30.043465,40869,1593007050,43151140,,,0,1593007104,-840.3753662,483.34771730000006,-68.47427368,104.16177370000001,0.204994187,0.0343384854,0.127327621,1.0,0.0,-3.042000055,0.369947046,1593007050.04315,-3.55646022589089
2061,2020/06/24/22:57:30.143468,40870,1593007050,143130064,,,0,1593007104,-839.1837768999999,483.1029663,-68.41901398,104.53639220000001,0.277273178,0.0608293712,0.127515391,1.0,0.0,-2.636399984,0.370198697,1593007050.14313,-3.533770844205868
2062,2020/06/24/22:57:30.243475,40871,1593007050,243134498,,,0,1593007104,-835.5006714,482.335083,-68.2485733,105.6173935,0.250540942,0.0109555181,0.076098755,1.0,0.0,-1.4195998909999998,0.370972157,1593007050.24313,-3.4514855719454745
2063,2020/06/24/22:57:30.343454,40872,1593007050,343143463,,,0,1593007104,-832.5635376,481.71374510000004,-68.11658478,106.4357986,0.240004539,-0.0160008762,0.021107803999999997,1.0,0.0,0.912599981,0.37159040600000004,1593007050.3431401,-3.365431032783539
2064,2020/06/24/22:57:30.443474,40873,1593007050,443134069,,,0,1593007104,-828.90448,480.93447879999997,-67.95333862,107.47421259999999,0.259964943,0.0410030261,0.016930531699999998,1.0,0.0,1.622399926,0.372359961,1593007050.44313,-3.217304368114308
2065,2020/06/24/22:57:30.543459,40874,1593007050,543143987,,,0,1593007104,-826.2697754,480.37240599999996,-67.83509064,108.18708799999999,0.20615847399999998,0.034786935899999996,-0.0253649112,1.0,0.0,0.861899972,0.372914135,1593007050.54314,-3.0929283805278582
2066,2020/06/24/22:57:30.643440,40875,1593007050,643130540,,,0,1593007104,-822.9071045,479.6559448,-67.68660736,109.10636140000001,0.23543691600000002,-0.047740854299999996,-0.00868823007,1.0,0.0,0.861899972,0.37362191100000003,1593007050.64313,-2.9376365938240743
2067,2020/06/24/22:57:30.743489,40876,1593007050,743126630,,,0,1593007104,-820.2318115,479.0876465,-67.57358551,109.81495670000001,0.23867380600000002,-0.037871033,-0.024804944199999998,1.0,0.0,2.33220005,0.374184877,1593007050.74313,-2.8173845294292064
2068,2020/06/24/22:57:30.843480,40877,1593007050,843137502,,,0,1593007104,-818.0784302000001,478.6324463,-67.48434448,110.3790436,0.196699321,0.03791821,-0.0562561937,1.0,0.0,3.092700005,0.374638021,1593007050.8431401,-2.722535111993419
2069,2020/06/24/22:57:30.943453,40878,1593007050,943135023,,,0,1593007104,-814.1011963,477.79934689999993,-67.3141098,111.3929825,0.252163917,-0.031709704500000005,-0.0728670657,1.0,0.0,2.737799883,0.375474036,1593007050.94314,-2.5541171465722012
2070,2020/06/24/22:57:31.043465,40879,1593007051,43145418,,,0,1593007104,-811.9154053,477.346283,-67.21831512,111.9515533,0.208397523,-0.00815552101,-0.0730442479,1.0,0.0,2.991299868,0.37593293200000005,1593007051.04315,-2.465807672433355
2071,2020/06/24/22:57:31.143474,40880,1593007051,143132925,,,0,1593007104,-808.2470093,476.5942993,-67.05606842,112.86986540000001,0.225545362,-0.00415700907,-0.07177400589999999,1.0,0.0,1.622399926,0.37670394799999996,1593007051.14313,-2.326445078489592
2072,2020/06/24/22:57:31.243449,40881,1593007051,243131875,,,0,1593007104,-805.1040649,475.9574585,-66.91585541,113.6429977,0.21552491199999999,-0.00113443751,-0.0628989041,1.0,0.0,1.622399926,0.37736383100000004,1593007051.24313,-2.2143092710357695
2073,2020/06/24/22:57:31.343456,40882,1593007051,343137264,,,0,1593007104,-803.2446899,475.58358760000004,-66.83345795,114.0850601,0.176961079,-0.06631546469999999,-0.04574864730000001,1.0,0.0,1.571699977,0.37775409200000004,1593007051.3431401,-2.150382394843601
2074,2020/06/24/22:57:31.443462,40883,1593007051,443140745,,,0,1593007104,-799.2210083,474.78125,-66.65814209,115.0524216,0.21992430100000002,-0.043348770599999996,-0.0476873964,1.0,0.0,1.216799974,0.37859830299999997,1593007051.44314,-2.017720463470242
2075,2020/06/24/22:57:31.543491,40884,1593007051,543145179,,,0,1593007104,-796.0141602000001,474.1472778,-66.52276611,115.81547549999999,0.19755654,-0.0357619151,-0.054881129400000006,1.0,0.0,1.166100025,0.37927073200000005,1593007051.54315,-1.9149177411220075
2076,2020/06/24/22:57:31.643458,40885,1593007051,643139123,,,0,1593007104,-793.5470581000001,473.6629334,-66.420578,116.38790890000001,0.172432169,0.0189278331,-0.0287611112,1.0,0.0,1.166100025,0.37978854799999995,1593007051.64314,-1.837496882510205
2077,2020/06/24/22:57:31.743463,40886,1593007051,743145227,,,0,1593007104,-790.0144653,472.97348020000004,-66.27244568,117.20637509999999,0.209700033,0.0560130551,-0.021785229399999998,1.0,0.0,1.216799974,0.380528659,1593007051.74315,-1.7274797111648983
2078,2020/06/24/22:57:31.843451,40887,1593007051,843132257,,,0,1593007104,-786.0706787,472.2088318,-66.10461426,118.0945129,0.224302456,0.00384192099,-0.044681556500000004,1.0,0.0,1.216799974,0.381355405,1593007051.84313,-1.6053477869226809
2079,2020/06/24/22:57:31.943474,40888,1593007051,943129301,,,0,1593007104,-782.8741455,471.5924988,-65.96955109,118.8010406,0.22186429800000002,-0.12281122800000001,-0.047562617800000005,1.0,0.0,1.0647000070000001,0.38202530100000004,1593007051.94313,-1.5084382394971645
2080,2020/06/24/22:57:32.043464,40889,1593007052,43142795,,,0,1593007104,-780.6342772999999,471.1628113,-65.88036346,119.28440090000001,0.167947873,-0.145843804,-0.0140223317,1.0,0.0,1.166100025,0.38249352600000003,1593007052.04314,-1.442116792983977
2081,2020/06/24/22:57:32.143479,40890,1593007052,143136501,,,0,1593007104,-776.039917,470.28686519999997,-65.71059418,119.39250179999999,-0.13203901099999998,0.010673875,-0.029798865299999998,0.24169999399999997,0.0,1.0647000070000001,0.38345584299999996,1593007052.14314,-1.3096740001166969
2082,2020/06/24/22:57:32.243482,40891,1593007052,243133068,,,0,1593007104,-774.3803101,469.97241210000004,-65.65046692,119.25489809999999,-0.13014209300000001,-0.0827881843,-0.0210407171,0.35255,0.0,1.0647000070000001,0.383803546,1593007052.24313,-1.263696204563632
2083,2020/06/24/22:57:32.343479,40892,1593007052,343136310,,,0,1593007104,-769.7756347999999,469.1044006,-65.4925766,120.44168090000001,0.188860923,-0.0134688802,-0.0353454947,1.0,0.0,1.0647000070000001,0.384766221,1593007052.3431401,-1.1416863478397017
2084,2020/06/24/22:57:32.443449,40893,1593007052,443128347,,,0,1593007104,-766.7099609,468.53015139999997,-65.39120483,121.09162140000001,0.20797434399999998,0.049478177000000005,-0.019956715400000002,1.0,0.0,-0.101399995,0.385407984,1593007052.44313,-1.0638866279884958
2085,2020/06/24/22:57:32.543509,40894,1593007052,543142557,,,0,1593007104,-764.3250732000001,468.0848999,-65.31078339,121.5909348,0.18824389600000002,-0.0030751798800000003,-0.012556443,1.0,0.0,-0.912599981,0.38590732200000005,1593007052.54314,-1.0035968326798244
2086,2020/06/24/22:57:32.643461,40895,1593007052,643144130,,,0,1593007104,-760.6287231000001,467.39553830000006,-65.18592834,122.3719406,0.211244762,0.00957026053,0.0265087709,1.0,0.0,-1.5210000280000002,0.386680454,1593007052.64314,-0.91120828387469
2087,2020/06/24/22:57:32.743491,40896,1593007052,743140935,,,0,1593007104,-756.9094848999999,466.7006226,-65.06038666,123.12535859999998,0.20483574300000001,0.0104426974,0.012926623200000001,1.0,0.0,-1.115399957,0.38745927799999996,1593007052.74314,-0.8154718320156413
2088,2020/06/24/22:57:32.843445,40897,1593007052,843128681,,,0,1593007104,-753.1677856000001,465.9994202,-64.93499756,123.8768616,0.21277344199999998,-0.0334500819,0.0133539885,1.0,0.0,0.152099997,0.388242394,1593007052.84313,-0.7162029943971092
2089,2020/06/24/22:57:32.943460,40898,1593007052,943142414,,,0,1593007104,-750.4231567,465.4839783,-64.84484863,124.42459869999999,0.20385655800000002,0.011789125400000001,0.0030163675500000002,1.0,0.0,0.253499985,0.388817102,1593007052.94314,-0.6395424572628393
2090,2020/06/24/22:57:33.043459,40899,1593007053,43138980,,,0,1593007104,-745.8225708,464.6181335,-64.69434357,125.31919099999999,0.1828935,0.0100042336,0.0118311234,1.0,0.0,0.152099997,0.389781535,1593007053.04314,-0.5093150433497595
2091,2020/06/24/22:57:33.143497,40900,1593007053,143135786,,,0,1593007104,-743.767334,464.23071289999996,-64.62662506,125.71611019999999,0.162880138,0.023679807799999997,-0.0021135080600000002,1.0,0.0,0.45629999,0.39021238700000005,1593007053.14314,-0.4504740453457013
2092,2020/06/24/22:57:33.243452,40901,1593007053,243135213,,,0,1593007104,-739.5339966,463.4323425,-64.48688507,126.5275345,0.197149336,-0.00353419967,-0.0152411759,1.0,0.0,0.659099996,0.391096503,1593007053.24314,-0.3279150339670449
2093,2020/06/24/22:57:33.343461,40902,1593007053,343142032,,,0,1593007104,-736.0026855000001,462.7670593,-64.37145233,127.20053100000001,0.176520139,-0.0286545604,0.00368790329,1.0,0.0,0.659099996,0.39183610700000004,1593007053.3431401,-0.2265685863207632
2094,2020/06/24/22:57:33.443454,40903,1593007053,443140029,,,0,1593007104,-732.8710327,462.178009,-64.27271271,127.78658290000001,0.17630717199999998,0.0231443308,-0.0201987587,1.0,0.0,0.912599981,0.392492235,1593007053.44314,-0.13704691123431167
2095,2020/06/24/22:57:33.543470,40904,1593007053,543148756,,,0,1593007104,-728.9886475,461.44985959999997,-64.15055084,128.50410459999998,0.21624203,0.006031272,-0.0267954953,1.0,0.0,2.281499863,0.39330306600000003,1593007053.54315,-0.029200593284486126
2096,2020/06/24/22:57:33.643446,40905,1593007053,643130064,,,0,1593007104,-727.5137938999999,461.17428590000003,-64.10391235,128.7725525,0.215192407,-0.0196119472,-0.060768723499999996,1.0,0.0,2.737799883,0.393612355,1593007053.64313,0.010905818703651555
2097,2020/06/24/22:57:33.743491,40906,1593007053,743147850,,,0,1593007104,-722.1135254,460.1735535,-63.93498993,129.7505493,0.208343655,-0.00797170307,-0.100988522,1.0,0.0,2.737799883,0.394743264,1593007053.74315,0.14985894631283683
2098,2020/06/24/22:57:33.843468,40907,1593007053,843131303,,,0,1593007104,-718.168335,459.45336910000003,-63.81135559,130.44694520000002,0.20546101,0.0349969231,-0.0771986321,1.0,0.0,2.484300137,0.395568013,1593007053.84313,0.24039084396803825
2099,2020/06/24/22:57:33.943475,40908,1593007053,943134784,,,0,1593007104,-715.2750854,458.9319153,-63.71854782,130.9498596,0.152725309,0.0110788895,-0.085622862,1.0,0.0,1.7744998930000002,0.396172732,1593007053.94313,0.3002258008376112
2100,2020/06/24/22:57:34.043487,40909,1593007054,43141841,,,0,1593007104,-711.614563,458.2800598,-63.60021973,131.5840454,0.156232759,0.004377005620000001,-0.0732717663,1.0,0.0,1.825199962,0.39693683399999996,1593007054.04314,0.36781908824214804
2101,2020/06/24/22:57:34.143490,40910,1593007054,143129587,,,0,1593007104,-707.1751098999999,457.5004578,-63.45657729999999,132.3443756,0.182275876,0.0315020047,-0.0590830334,1.0,0.0,-0.304199994,0.39786502700000004,1593007054.14313,0.4388092447911245
2102,2020/06/24/22:57:34.243484,40911,1593007054,243123769,,,0,1593007104,-704.2369995,456.9888306,-63.36141586,132.8300934,0.120823696,0.021390294700000003,-0.0156175476,1.0,0.0,-2.2307999130000002,0.398479164,1593007054.24312,0.48223638088760934
2103,2020/06/24/22:57:34.343483,40912,1593007054,343125104,,,0,1593007104,-700.8499146,456.4007568,-63.2515831,133.4039917,0.22021599100000003,0.00590135343,-0.00733193941,1.0,0.0,-0.202799991,0.39918643200000004,1593007054.34313,0.5289830592876394
2104,2020/06/24/22:57:34.443470,40913,1593007054,443136692,,,0,1593007104,-697.4481812000001,455.81066889999994,-63.14278793,133.9625854,0.17449075,0.0026155212,0.00812751986,1.0,0.0,0.152099997,0.399894863,1593007054.44314,0.577207612256949
2105,2020/06/24/22:57:34.543466,40914,1593007054,543134212,,,0,1593007104,-693.3696899,455.1022949,-63.0127449,134.6283875,0.175593317,0.0926470757,0.0364926457,1.0,0.0,0.304199994,0.400749475,1593007054.5431302,0.6343523527608143
2106,2020/06/24/22:57:34.643481,40915,1593007054,643121480,,,0,1593007104,-690.3812256,454.58242800000005,-62.91222,135.0886383,0.147651747,0.141746342,-0.0102100614,1.0,0.0,1.4195998909999998,0.401373178,1593007054.6431198,0.6772113140295601
2107,2020/06/24/22:57:34.743453,40916,1593007054,743121862,,,0,1593007104,-687.2715454,454.04193119999996,-62.79984665,135.5758209,0.158019513,0.0226716697,-0.029026744900000002,1.0,0.0,1.825199962,0.402020544,1593007054.74312,0.7220734745950815
2108,2020/06/24/22:57:34.843501,40917,1593007054,843157052,,,0,1593007104,-681.5787964,453.05603030000003,-62.58323669,136.4364014,0.181028634,0.111785434,-0.011868413500000001,1.0,0.0,0.709799945,0.40321123600000003,1593007054.84316,0.8014360179419898
2109,2020/06/24/22:57:34.943492,40918,1593007054,943132162,,,0,1593007104,-678.1009521000001,452.45663449999995,-62.44234467,136.9521332,0.16631107,0.03103837,-0.047137871399999996,1.0,0.0,1.977299929,0.40393766799999997,1593007054.94313,0.84815486269617
2110,2020/06/24/22:57:35.043494,40919,1593007055,43158054,,,0,1593007104,-674.6094971,451.8588257,-62.29875183,137.4602814,0.159634903,0.0385126583,-0.0599993654,1.0,0.0,4.917899609,0.404668897,1593007055.04316,0.89081606261198
2111,2020/06/24/22:57:35.143452,40920,1593007055,143146753,,,0,1593007104,-671.5574341,451.34188839999996,-62.17130661,137.8930511,0.13574931,-0.00798083562,-0.08533124630000001,1.0,0.0,5.272799968999999,0.40530669700000005,1593007055.14315,0.9241660834931846
2112,2020/06/24/22:57:35.243477,40921,1593007055,243164062,,,0,1593007104,-666.1054687999999,450.4380798,-61.93170547,138.61831669999998,0.115002051,0.204230487,-0.157460243,1.0,0.0,4.562999725,0.406446785,1593007055.24316,0.9623078395275788
2113,2020/06/24/22:57:35.343464,40922,1593007055,343158960,,,0,1593007104,-663.7102051,450.0512085,-61.81575012,138.94412230000003,0.140382469,0.0955652669,-0.17149584,1.0,0.0,4.562999725,0.406944275,1593007055.34316,0.9688320696133934
2114,2020/06/24/22:57:35.443477,40923,1593007055,443168401,,,0,1593007104,-659.3609008999999,449.3675842,-61.58331299,139.4579468,0.13020099699999998,0.400502235,-0.182613343,1.0,0.0,3.903899908,0.407854825,1593007055.4431698,0.9614250541785884
2115,2020/06/24/22:57:35.543468,40924,1593007055,543158531,,,0,1593007104,-656.1451416,448.8775024,-61.38547134,139.8408813,0.14687597800000002,0.126992926,-0.17556543600000002,1.0,0.0,5.019299984,0.40852701700000005,1593007055.54316,0.9434830487583924
2116,2020/06/24/22:57:35.643466,40925,1593007055,643167495,,,0,1593007104,-652.2266846,448.2975464,-61.13209534,140.2939301,0.156120136,0.064900443,-0.17586740899999997,1.0,0.0,3.903899908,0.40934699799999996,1593007055.6431699,0.9026281598544008
2117,2020/06/24/22:57:35.743466,40926,1593007055,743157148,,,0,1593007104,-647.4817505,447.6190796,-60.82173157,140.8330688,0.13545711300000002,0.0211112984,-0.154581651,1.0,0.0,4.005299568,0.410337448,1593007055.74316,0.8293765715983
2118,2020/06/24/22:57:35.843497,40927,1593007055,843164443,,,0,1593007104,-643.8800049,447.12106320000004,-60.58479691,141.2218628,0.148244351,0.0461065769,-0.170658275,1.0,0.0,3.396899939,0.411089689,1593007055.84316,0.7561487528002049
2119,2020/06/24/22:57:35.943468,40928,1593007055,943153381,,,0,1593007104,-639.9162597999999,446.58883669999994,-60.32019424,141.65953059999998,0.106435195,0.049177806799999994,-0.186194599,1.0,0.0,5.019299984,0.41191825299999996,1593007055.94315,0.6598579485659598
2120,2020/06/24/22:57:36.043455,40929,1593007056,43149232,,,0,1593007104,-635.9385986000001,446.0718994,-60.05310059,142.0759125,0.0799509957,-0.0105750347,-0.18368691199999998,1.0,0.0,5.272799968999999,0.41274759200000005,1593007056.04315,0.5475497325913183
2121,2020/06/24/22:57:36.143459,40930,1593007056,143149375,,,0,1593007104,-632.7698975,445.67297360000003,-59.83948135,142.40151980000002,0.0924038067,0.0314680263,-0.198790252,1.0,0.0,4.917899609,0.41340792200000004,1593007056.14315,0.4451276161529562
2122,2020/06/24/22:57:36.243458,40931,1593007056,243166685,,,0,1593007104,-628.2956542999999,445.1305847,-59.53526306,142.8560181,0.128883928,-0.0317570716,-0.23494546100000002,1.0,0.0,6.743099689,0.41434401299999996,1593007056.24317,0.2819310140194321
2123,2020/06/24/22:57:36.343449,40932,1593007056,343162298,,,0,1593007104,-625.1060181,444.76052860000004,-59.31881714,143.1750641,0.0799657702,-0.0695640519,-0.225984603,1.0,0.0,7.554299831,0.415007919,1593007056.34316,0.14876768256020287
2124,2020/06/24/22:57:36.443461,40933,1593007056,443172693,,,0,1593007104,-619.7699585,444.17602539999996,-58.96213149999999,143.70236210000002,0.118762359,-0.026509175099999997,-0.242904797,1.0,0.0,6.540299892,0.41612047,1593007056.4431698,-0.10250143857853118
2125,2020/06/24/22:57:36.543440,40934,1593007056,543151855,,,0,1593007104,-617.2713623,443.91806030000004,-58.79670334,143.9492493,0.130335674,-0.062104959,-0.267795205,1.0,0.0,7.047299862000001,0.41664171200000005,1593007056.54315,-0.23588289757820685
2126,2020/06/24/22:57:36.643431,40935,1593007056,643143177,,,0,1593007104,-614.0509033,443.6010437,-58.58621216,144.2706604,0.11876160699999999,0.000305295689,-0.281299829,1.0,0.0,7.047299862000001,0.41731002899999997,1593007056.64314,-0.4157991492994148
2127,2020/06/24/22:57:36.743438,40936,1593007056,743151426,,,0,1593007104,-610.3426513999999,443.258667,-58.34500122,144.6144409,0.119272679,-0.0451793037,-0.275651783,1.0,0.0,5.8305001260000004,0.41808182,1593007056.74315,-0.6310641882507226
2128,2020/06/24/22:57:36.843424,40937,1593007056,843137264,,,0,1593007104,-604.097229,442.7361144999999,-57.93941879,145.2122803,0.11719390699999999,0.008065048609999998,-0.285483778,1.0,0.0,5.8305001260000004,0.41937863799999997,1593007056.8431401,-1.0034142212551331
2129,2020/06/24/22:57:36.943864,40938,1593007056,943552970,,,0,1593007104,-600.8421631,442.48989869999997,-57.72884369,145.51387019999999,0.11929406199999999,0.0055134492,-0.264528096,1.0,0.0,5.729099751000001,0.42005398899999996,1593007056.94355,-1.1958555608574228
2130,2020/06/24/22:57:37.043451,40939,1593007057,43162345,,,0,1593007104,-596.3682861000001,442.1797791,-57.44186401,145.93530269999997,0.105050199,-0.0352287777,-0.2593624,1.0,0.0,6.337499619,0.420979351,1593007057.04316,-1.4541212971191158
2131,2020/06/24/22:57:37.143447,40940,1593007057,143161296,,,0,1593007104,-593.8223267000001,442.01828,-57.27932739,146.16180419999998,0.0787034184,-0.0163561925,-0.27508226,1.0,0.0,5.424899578,0.42150563,1593007057.1431599,-1.5976196963544342
2132,2020/06/24/22:57:37.243629,40941,1593007057,243267536,,,0,1593007104,-587.6201172,441.6697388,-56.87781525,146.72816469999998,0.124336898,-0.0026348284399999996,-0.25166615800000003,1.0,0.0,4.309499741000001,0.42279139200000004,1593007057.24327,-1.9356464581862656
2133,2020/06/24/22:57:37.343418,40942,1593007057,343136072,,,0,1593007104,-585.1807251,441.54891969999994,-56.71701431,146.9490051,0.0821025521,0.00711541064,-0.255146146,1.0,0.0,5.069999695,0.423295408,1593007057.3431401,-2.0642921540249826
2134,2020/06/24/22:57:37.443405,40943,1593007057,443135023,,,0,1593007104,-580.6571655,441.34768679999996,-56.42033005,147.35758969999998,0.122670166,-0.0415572748,-0.26411894,1.0,0.0,6.844499588,0.42423096299999996,1593007057.44314,-2.28872490652764
2135,2020/06/24/22:57:37.543416,40944,1593007057,543141126,,,0,1593007104,-575.628479,441.15951540000003,-56.09252548,147.8076019,0.124762595,-0.0504820496,-0.24759598100000002,1.0,0.0,6.337499619,0.42526832200000003,1593007057.54314,-2.522215596411292
2136,2020/06/24/22:57:37.643483,40945,1593007057,643162727,,,0,1593007104,-573.9074707000001,441.10339360000006,-55.98152161,147.9603271,0.134852841,-0.0759599954,-0.249701232,1.0,0.0,6.540299892,0.42562550299999996,1593007057.6431599,-2.599438727036583
2137,2020/06/24/22:57:37.743494,40946,1593007057,743177175,,,0,1593007104,-567.4976196,440.93194580000005,-55.58036423,148.5299835,0.0999334976,-0.000978063443,-0.26808410899999996,1.0,0.0,5.931900024,0.42694979899999996,1593007057.74318,-2.852439439363043
2138,2020/06/24/22:57:37.843516,40947,1593007057,843160152,,,0,1593007104,-564.1589355000001,440.8674622,-55.37560272,148.8221283,0.10488078,-0.0915896147,-0.252210051,1.0,0.0,4.715099812,0.427637428,1593007057.84316,-2.967125847997801
2139,2020/06/24/22:57:37.943502,40948,1593007057,943161964,,,0,1593007104,-558.9507446,440.79965210000006,-55.06693649,149.2837524,0.0969854593,-0.067431286,-0.289118618,1.0,0.0,5.627699852,0.428709805,1593007057.94316,-3.119033535191252
2140,2020/06/24/22:57:38.043501,40949,1593007058,43174982,,,0,1593007104,-556.340332,440.7817078,-54.91370010000001,149.5112762,0.0638975203,0.100714311,-0.272991985,1.0,0.0,4.005299568,0.42924821399999996,1593007058.04318,-3.188223098266752
2141,2020/06/24/22:57:38.143486,40950,1593007058,143166780,,,0,1593007104,-551.1082153,440.77615360000004,-54.59945679,149.9728241,0.10015931,-0.0414186418,-0.23831881600000002,1.0,0.0,3.80250001,0.430328101,1593007058.1431699,-3.30749377946687
2142,2020/06/24/22:57:38.243513,40951,1593007058,243158340,,,0,1593007104,-547.2359619,440.7956238,-54.3670311,150.3065948,0.12289509900000001,-0.10252261900000001,-0.20938225100000002,1.0,0.0,2.078700066,0.431126356,1593007058.24316,-3.3834222998115213
2143,2020/06/24/22:57:38.343481,40952,1593007058,343160867,,,0,1593007104,-544.1065674,440.82354739999994,-54.18220139,150.59298710000002,0.12729612,-0.0242618117,-0.16702292900000001,1.0,0.0,2.078700066,0.431771487,1593007058.34316,-3.4341632189994895
2144,2020/06/24/22:57:38.443524,40953,1593007058,443167924,,,0,1593007104,-538.8372803,440.8922424,-53.86453247,151.0389252,0.0715560615,0.0397009067,-0.171221569,1.0,0.0,5.222100258,0.43285802,1593007058.4431698,-3.4984333843708066
2145,2020/06/24/22:57:38.543490,40954,1593007058,543153047,,,0,1593007104,-534.4345703,440.9693298,-53.59878922,151.40246580000002,0.112108655,-0.349263489,-0.18832941399999997,1.0,0.0,10.95119953,0.43376535200000005,1593007058.54315,-3.5221884944221467
2146,2020/06/24/22:57:38.643486,40955,1593007058,643165349,,,0,1593007104,-532.5438232,441.0089416999999,-53.49272156,151.5915833,0.0688923746,-0.227015778,-0.21627368,1.0,0.0,12.21870041,0.434154361,1593007058.6431699,-3.520847771280315
2147,2020/06/24/22:57:38.743506,40956,1593007058,743183612,,,0,1593007104,-525.8461304,441.19348139999994,-53.14067841,152.1912994,0.113767311,-0.0023316675800000002,-0.338764876,1.0,0.0,9.075299263,0.435534656,1593007058.74318,-3.4882966435115237
2148,2020/06/24/22:57:38.843490,40957,1593007058,843172788,,,0,1593007104,-523.5661011,441.2747192,-53.02318954,152.361145,0.0945521593,-0.0877981707,-0.326655209,1.0,0.0,8.466899872,0.43600344700000004,1593007058.84317,-3.465219753768969
