,time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.identifier.data,.size.data,.TimeStamp.data,PosLocalX,PosLocalY,Height,GPS_Speed,AccelX,AccelY,AccelZ,PedalPosAcc,PedalPosBrk,AngleSteer,carPositionNormalized,TimeStamp,lateralOffset
87,2020/06/24/22:33:56.693946,27800,1593005636,693654060,,,0,1593005696,-273.3236389,18.52634811,5.666732787999999,126.03486629999999,0.16556358300000001,-0.15363434,-0.008337888869999999,1.0,0.0,0.152099997,0.0419968218,1593005636.69365,0.548828596860593
88,2020/06/24/22:33:56.793938,27801,1593005636,793650388,,,0,1593005696,-277.94232180000006,18.1784687,5.8850970270000005,126.8226547,0.175141543,0.0417267941,-0.00854168274,1.0,0.0,0.0,0.0428891592,1593005636.79365,0.6253123458799089
89,2020/06/24/22:33:56.893942,27802,1593005636,893651485,,,0,1593005696,-280.2621155,18.002569199999996,5.997324944,127.20496370000001,0.162972182,-0.076365605,-0.026341792200000002,1.0,0.0,0.152099997,0.043336901799999994,1593005636.89365,0.6560091094432792
90,2020/06/24/22:33:56.993947,27803,1593005636,993656635,,,0,1593005696,-285.24157710000003,17.62254143,6.238240718999999,128.02529909999998,0.16850264399999998,-0.0233021472,-0.0189467557,1.0,0.0,0.506999969,0.044298965499999995,1593005636.99366,0.7036995169846021
91,2020/06/24/22:33:57.093933,27804,1593005637,93643426,,,0,1593005696,-286.94396969999997,17.49194908,6.320983887000001,128.3158264,0.161451265,0.00553164817,-0.0155801503,1.0,0.0,0.45629999,0.044626783600000004,1593005637.09364,0.7167389554234916
92,2020/06/24/22:33:57.194046,27805,1593005637,193719625,,,0,1593005696,-291.96588130000004,17.10427094,6.562287331,129.126709,0.17809906600000003,-0.00966172665,-0.0161325708,1.0,0.0,0.506999969,0.0455994569,1593005637.1937199,0.7486928388506208
93,2020/06/24/22:33:57.294065,27806,1593005637,293743133,,,0,1593005696,-293.57525630000004,16.9792881,6.63925314,129.3888855,0.165122882,-0.00711041177,-0.0251890719,1.0,0.0,1.216799974,0.0459085144,1593005637.29374,0.7583348269944236
94,2020/06/24/22:33:57.394068,27807,1593005637,393760919,,,0,1593005696,-298.7463684,16.57333946,6.88480854,130.2199402,0.186123669,-0.0716859698,-0.0561206788,1.0,0.0,2.991299868,0.0469069518,1593005637.39376,0.786942037626615
95,2020/06/24/22:33:57.493935,27808,1593005637,493666648,,,0,1593005696,-302.1034851,16.30424881,7.037855625,130.741806,0.164905772,0.0259047393,-0.07646682860000001,1.0,0.0,3.903899908,0.04755623639999999,1593005637.49367,0.80943062926018
96,2020/06/24/22:33:57.593920,27809,1593005637,593645811,,,0,1593005696,-305.9093323,15.99137592,7.2111940379999995,131.3367157,0.169184893,0.000706330524,-0.0815772265,1.0,0.0,1.7744998930000002,0.048291880599999996,1593005637.59365,0.8271747443029529
97,2020/06/24/22:33:57.693954,27810,1593005637,693654775,,,0,1593005696,-309.07547,15.72467804,7.353086948,131.82769779999998,0.153321743,-0.006520037070000001,-0.0770216957,1.0,0.0,1.216799974,0.0489031933,1593005637.69365,0.8347201551750504
98,2020/06/24/22:33:57.794081,27811,1593005637,793730974,,,0,1593005696,-312.4725342,15.43208313,7.502578735,132.3532867,0.137350842,-0.024253921600000002,-0.0740211383,1.0,0.0,1.166100025,0.049560371799999996,1593005637.79373,0.8374913510861361
99,2020/06/24/22:33:57.893951,27812,1593005637,893657445,,,0,1593005696,-317.4274597,14.99434853,7.709719657999999,133.1278534,0.160272479,0.027720738199999997,-0.08827738460000001,1.0,0.0,1.622399926,0.050517831,1593005637.89366,0.8572775821389981
100,2020/06/24/22:33:57.993952,27813,1593005637,993653774,,,0,1593005696,-320.1920776,14.74460125,7.821102142000001,133.5439148,0.157121271,0.08904221650000001,-0.073593244,1.0,0.0,1.825199962,0.051052641100000004,1593005637.99365,0.8805022701569782
101,2020/06/24/22:33:58.093940,27814,1593005638,93645811,,,0,1593005696,-324.8554688,14.31450653,8.01129055,134.2411957,0.163820937,0.00125201466,-0.0709013268,1.0,0.0,1.825199962,0.051954980899999996,1593005638.09365,0.9542200146416818
102,2020/06/24/22:33:58.193928,27815,1593005638,193636894,,,0,1593005696,-328.4241943,13.97782516,8.156823158,134.7725677,0.16738236,-0.0661781356,-0.0704326034,1.0,0.0,1.571699977,0.0526462235,1593005638.19364,1.042191925008598
