time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.identifier.data,.size.data,.TimeStamp.data,PosLocalX,PosLocalY,Height,GPS_Speed,AccelX,AccelY,AccelZ,PedalPosAcc,PedalPosBrk,AngleSteer,carPositionNormalized,TimeStamp
2020/06/24/21:10:14.745663,41,1593000614,745357513,,,0,1593000576,-172.4408112,-296.6891785,5.632731915,60.10673523,-0.209195808,-0.0346226171,-0.920134723,0,0,147.0806885,0.0891223401,1593000614.74536
2020/06/24/21:10:14.845665,42,1593000614,845358848,,,0,1593000576,-172.0111237,-298.5751648,5.630279064,59.03245163,-0.212472558,-0.0274235457,-0.915881276,0,0,152.9618988,0.0897885934,1593000614.84536
2020/06/24/21:10:14.945703,43,1593000614,945379018,,,0,1593000576,-171.788208,-299.3772278,5.629123211,58.57791901,-0.224887595,-0.0335346162,-0.947518766,0,0,153.7731018,0.0900691748,1593000614.94538
2020/06/24/21:10:15.045729,44,1593000615,45399904,,,0,1593000576,-171.1465912,-301.3011169,5.62738657,57.42385864,-0.22229287,-0.00843602512,-0.951702595,0,0,154.381485,0.0907673836,1593000615.04540
2020/06/24/21:10:15.145709,45,1593000615,145355939,,,0,1593000576,-170.554657,-302.7505188,5.627569675,56.54560471,-0.213112801,-0.0317170098,-0.944061935,0.0322500169,0,154.888504,0.0912922546,1593000615.14536
2020/06/24/21:10:15.245894,46,1593000615,245473384,,,0,1593000576,-169.8230591,-304.2683105,5.627693653,55.98904037,-0.0160663724,-0.0549918078,-0.948864043,0.872699976,0,151.4409027,0.0918676332,1593000615.24547
2020/06/24/21:10:15.345651,47,1593000615,345362424,,,0,1593000576,-169.1643372,-305.4523621,5.626590729,56.21380997,0.127026737,-0.028686244,-0.931175113,1,0,155.3954926,0.092329815,1593000615.34536
2020/06/24/21:10:15.445634,48,1593000615,445350646,,,0,1593000576,-168.3362885,-306.7666626,5.62382412,56.7735672,0.187202334,-0.007209667,-0.920892835,1,0,165.6369019,0.0928678215,1593000615.44535
2020/06/24/21:10:15.545633,49,1593000615,545341730,,,0,1593000576,-167.1615906,-308.390564,5.619487286,57.75022125,0.247889638,-0.0126825683,-0.899120092,1,0,175.1685028,0.0935500935,1593000615.54534
2020/06/24/21:10:15.645642,50,1593000615,645346403,,,0,1593000576,-166.3363037,-309.4055786,5.616790295,58.47094727,0.295734167,-0.0224647988,-0.858564734,1,0,170.8083038,0.0940118134,1593000615.64535
2020/06/24/21:10:15.745645,51,1593000615,745356798,,,0,1593000576,-165.2889252,-310.5788879,5.613471985,59.41959381,0.303783894,-0.0301211476,-0.813148141,1,0,164.1158905,0.0945509523,1593000615.74536
2020/06/24/21:10:15.845632,52,1593000615,845347881,,,0,1593000576,-164.1324158,-311.7561646,5.608617783,60.52073288,0.323867381,-0.0249281917,-0.812483668,1,0,156.9164886,0.0951318666,1593000615.84535
2020/06/24/21:10:15.945691,53,1593000615,945398092,,,0,1593000576,-162.8990326,-312.8991089,5.602532864,61.66312027,0.321552932,-0.0379574485,-0.821465552,1,0,148.8045044,0.0957138762,1593000615.94540
2020/06/24/21:10:16.046046,54,1593000616,45599460,,,0,1593000576,-161.5904846,-314.0036316,5.596006393,62.77098084,0.315601051,0.00918565504,-0.834666789,1,0,144.7484894,0.0963025764,1593000616.04560
2020/06/24/21:10:16.145702,55,1593000616,145395755,,,0,1593000576,-160.2086792,-315.0645142,5.590827942,63.82214737,0.300818324,-0.0195926372,-0.816389322,1,0,148.7030945,0.0969063193,1593000616.14540
2020/06/24/21:10:16.245649,56,1593000616,245361328,,,0,1593000576,-158.4422455,-316.2849731,5.583128929,64.80451965,0.140115321,-0.0308412835,-0.835943341,0.43384999,0,149.0072937,0.0976409316,1593000616.24536
2020/06/24/21:10:16.345629,57,1593000616,345350742,,,0,1593000576,-156.7822723,-317.3070374,5.57293129,65.11074829,0.0521420538,-0.00215171929,-0.892104387,0.430200011,0,129.7413025,0.0983282179,1593000616.34535
2020/06/24/21:10:16.445565,58,1593000616,445293903,,,0,1593000576,-155.2108459,-318.1700745,5.561825275,65.29890442,0.0892938077,-0.0205509979,-0.901449382,0.582149982,0,103.0730972,0.0989525616,1593000616.44529
2020/06/24/21:10:16.545630,59,1593000616,545337677,,,0,1593000576,-153.6404724,-318.938446,5.549830437,65.88050079,0.283635408,-0.00831903424,-0.903597593,0.934249997,0,89.48549652,0.099562414,1593000616.54534
2020/06/24/21:10:16.645655,60,1593000616,645347118,,,0,1593000576,-151.9638214,-319.6643982,5.538066864,66.91828918,0.287391871,0.00663840864,-0.885440946,1,0,95.67089844,0.100194529,1593000616.64535
2020/06/24/21:10:16.745662,61,1593000616,745354652,,,0,1593000576,-150.4420166,-320.2452393,5.529255867,67.8080368,0.309280992,0.00839169882,-0.896388769,1,0,105.5066986,0.100770414,1593000616.74535
2020/06/24/21:10:16.845656,62,1593000616,845345258,,,0,1593000576,-148.5489655,-320.8724365,5.520868301,68.87050629,0.312518001,0.00729096215,-0.85609436,1,0,111.9962997,0.101478316,1593000616.84535
2020/06/24/21:10:16.945710,63,1593000616,945370674,,,0,1593000576,-146.5424347,-321.4326172,5.513171196,69.96176147,0.284456402,0.00804592483,-0.84221375,1,0,112.5033035,0.102232449,1593000616.94537
2020/06/24/21:10:17.045628,64,1593000617,45325517,,,0,1593000576,-144.7117004,-321.8586426,5.506443024,70.93402863,0.307653457,-0.0204355996,-0.826151967,1,0,114.6326981,0.102922007,1593000617.04533
2020/06/24/21:10:17.145696,65,1593000617,145338296,,,0,1593000576,-142.7808075,-322.2281189,5.497601509,71.96715546,0.311246693,-0.0120981131,-0.814832807,0.933300018,0,115.7480927,0.103642158,1593000617.14534
