time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.identifier.data,.size.data,.TimeStamp.data,PosLocalX,PosLocalY,Height,GPS_Speed,AccelX,AccelY,AccelZ,PedalPosAcc,PedalPosBrk,AngleSteer,carPositionNormalized,TimeStamp
2020/06/24/21:39:06.589259,10126,1593002346,588945388,,,0,1593002368,-308.4511414,-730.663147,21.70399475,4.691669464,0.0435400978,-0.00474089338,0.0257602278,0.198000014,0,-142.8218994,0.0184193384,1593002346.58895
2020/06/24/21:39:06.689332,10127,1593002346,688977956,,,0,1593002368,-308.5767212,-730.7888794,21.70736694,4.973877907,0.0740199909,0.00435960852,0.0355565213,0.362800002,0,-142.9232941,0.0184410848,1593002346.68898
2020/06/24/21:39:06.789274,10128,1593002346,788956403,,,0,1593002368,-308.6737061,-730.8840332,21.70994377,5.206318855,0.118404731,0.00439313939,0.0183189996,0.406500012,0,-143.0246887,0.0184611101,1593002346.78896
2020/06/24/21:39:06.889302,10129,1593002346,888961315,,,0,1593002368,-308.8158875,-731.0206909,21.71392059,5.535810471,0.0639298707,0.00311753131,0.014571337,0.421649992,0,-143.7344971,0.018489318,1593002346.88896
2020/06/24/21:39:06.989255,10130,1593002346,988935232,,,0,1593002368,-308.8806763,-731.0817261,21.71578598,5.687044144,0.072798498,-0.000197210902,0.0166269671,0.43384999,0,-144.2415009,0.018503312,1593002346.98894
2020/06/24/21:39:07.089311,10131,1593002347,88968038,,,0,1593002368,-309.0429382,-731.2315674,21.72015381,6.063196182,0.0634632707,-0.00111777871,0.0417778268,0.390850008,0,-144.3429108,0.018534964,1593002347.08897
2020/06/24/21:39:07.189388,10132,1593002347,189029455,,,0,1593002368,-309.1617432,-731.3384399,21.72299957,6.281774521,0.0757992342,-0.00258724857,0.0283223465,0.348650008,0,-144.4442902,0.0185532663,1593002347.18903
2020/06/24/21:39:07.289233,10133,1593002347,288931608,,,0,1593002368,-309.3025818,-731.4625244,21.72610283,6.558611393,0.0683930814,-0.00512726139,0.00319796801,0.355700016,0,-144.2415009,0.0185812581,1593002347.28893
2020/06/24/21:39:07.389187,10134,1593002347,388921499,,,0,1593002368,-309.4078064,-731.5531616,21.72815895,6.746898174,0.073075518,0.00165901042,0.0322684497,0.356700003,0,-143.2274933,0.0185993444,1593002347.38892
2020/06/24/21:39:07.489196,10135,1593002347,488929748,,,0,1593002368,-309.6163635,-731.7282104,21.73204422,7.12198019,0.0712906718,0.00374543178,0.00127436966,0.356700003,0,-133.4423981,0.0186387822,1593002347.48893
2020/06/24/21:39:07.589272,10136,1593002347,588959217,,,0,1593002368,-309.7658081,-731.8517456,21.73491478,7.385586262,0.116739757,0.00898840372,0.00355358794,0.33495,0,-117.8774948,0.0186639987,1593002347.58896
2020/06/24/21:39:07.689280,10137,1593002347,688959121,,,0,1593002368,-309.8425598,-731.9152832,21.73655891,7.517710686,0.068398878,0.00207691034,-0.0177700892,0.299300015,0,-107.7881927,0.0186784398,1593002347.68896
2020/06/24/21:39:07.789336,10138,1593002347,788995742,,,0,1593002368,-310.0786743,-732.1136475,21.74177933,7.87048769,0.0459068641,-0.00330248941,-0.0393330418,0.2412,0,-69.2562027,0.0187202524,1593002347.78900
2020/06/24/21:39:07.889275,10139,1593002347,888959646,,,0,1593002368,-310.2196045,-732.2352905,21.74482155,8.062746048,0.0637522712,0.00261795428,-0.054503683,0.2412,0,-42.28379822,0.0187469777,1593002347.88896
2020/06/24/21:39:07.989300,10140,1593002347,988964319,,,0,1593002368,-310.4645691,-732.4556885,21.75063324,8.387600899,0.0362185985,-0.00101185532,-0.0100549301,0.239250004,0,-1.419599891,0.018792456,1593002347.98896
2020/06/24/21:39:08.089293,10141,1593002348,88953495,,,0,1593002368,-310.6092529,-732.5911255,21.75424957,8.573478699,0.0215352364,-0.00351985358,-0.0269175153,0.239250004,0,19.11389923,0.0188204739,1593002348.08895
2020/06/24/21:39:08.189274,10142,1593002348,188951969,,,0,1593002368,-310.7237244,-732.7011719,21.75707054,8.727183342,0.0651428401,-0.0042368453,-0.0505606271,0.23635,0,31.78889847,0.0188424829,1593002348.18895
2020/06/24/21:39:08.289310,10143,1593002348,288953781,,,0,1593002368,-310.8757935,-732.8508301,21.76072502,8.918020248,0.070077911,0.00235899561,-0.00615143776,0.2051,0,44.0582962,0.0188724827,1593002348.28895
2020/06/24/21:39:08.389293,10144,1593002348,388956308,,,0,1593002368,-311.1250916,-733.1036987,21.76646042,9.183391571,0.071463488,0.00250150519,-0.0619969442,0.0840000212,0,61.90469742,0.0189223383,1593002348.38896
2020/06/24/21:39:08.489301,10145,1593002348,488948822,,,0,1593002368,-311.2259827,-733.2089233,21.76871681,9.218245506,-0.00314412825,-0.00351978,-0.0533780754,0.0466500223,0,70.32089996,0.0189437047,1593002348.48895
2020/06/24/21:39:08.589290,10146,1593002348,588948488,,,0,1593002368,-311.4397888,-733.4390259,21.77378273,9.147174835,-0.0195748396,0.000322756678,-0.0636900589,0,0,80.35949707,0.0189875178,1593002348.58895
2020/06/24/21:39:08.689274,10147,1593002348,688949823,,,0,1593002368,-311.6163025,-733.6360474,21.7782402,9.0530653,-0.0109686404,-0.000512921484,-0.00449973997,0.0664000213,0,82.38749695,0.0190261509,1593002348.68895
2020/06/24/21:39:08.789283,10148,1593002348,788966417,,,0,1593002368,-311.7619019,-733.8016968,21.78195763,9.199725151,0.0053549204,0.00185150665,0.0202700831,0.286150008,0,82.38749695,0.0190570336,1593002348.78897
2020/06/24/21:39:08.889302,10149,1593002348,888960361,,,0,1593002368,-311.9251709,-733.9896851,21.7863636,9.446675301,0.046463035,0.0068062814,-0.000104850158,0.306649983,0,79.54829407,0.0190927126,1593002348.88896
2020/06/24/21:39:08.989275,10150,1593002348,988958835,,,0,1593002368,-312.1020203,-734.1960449,21.79158401,9.695575714,0.0558836758,0.00231821975,-0.039178405,0.136450022,0,75.18809509,0.0191309843,1593002348.98896
2020/06/24/21:39:09.089281,10151,1593002349,88959932,,,0,1593002368,-312.3397522,-734.4780273,21.79854012,9.939399719,0.0671274215,-0.00503596384,-0.0243920274,0.0810500085,0,70.62509918,0.0191839598,1593002349.08896
2020/06/24/21:39:09.189384,10152,1593002349,189033269,,,0,1593002368,-312.4884033,-734.6572266,21.80246353,9.956562042,-0.0225235336,-0.00622756174,-0.00791570544,0.0295500159,0,68.79990387,0.0192170441,1593002349.18903
2020/06/24/21:39:09.289205,10153,1593002349,288928747,,,0,1593002368,-312.5728455,-734.7597656,21.80452538,9.950702667,-0.01711284,-0.00366936135,-0.0370200202,0.0305000246,0,70.01670074,0.0192378014,1593002349.28893
2020/06/24/21:39:09.389197,10154,1593002349,388928174,,,0,1593002368,-312.8226318,-735.0673828,21.8104248,9.875341415,-0.0730653256,0.0018737145,-0.0171708781,0,0,66.67049408,0.0192929748,1593002349.38893
