,time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.identifier.data,.size.data,.TimeStamp.data,PosLocalX,PosLocalY,Height,GPS_Speed,AccelX,AccelY,AccelZ,PedalPosAcc,PedalPosBrk,AngleSteer,carPositionNormalized,TimeStamp
31705,2020/07/21/19:43:40.562069,31706,1595328220,561865329,,,0,1595328256,3123.674561,-1722.058594,117.26561740000001,125.9024277,0.0700398088,0.07143583889999999,1.136156201,0.431150019,0.0,-49.12829971,0.649018228,1595328220.5618699
31706,2020/07/21/19:43:40.662242,31707,1595328220,661945104,,,0,1595328256,3126.13208,-1720.10498,117.07527160000001,125.74684140000001,-0.0352557898,0.12492311699999999,1.140828133,0.431150019,0.0,-48.01290131,0.649169683,1595328220.66195
31707,2020/07/21/19:43:40.762250,31708,1595328220,761965513,,,0,1595328256,3129.919434,-1717.3143309999998,116.8084946,125.6196899,0.20186519600000002,0.0742590427,1.204306602,0.431150019,0.0,-48.31709671,0.649397075,1595328220.7619698
31708,2020/07/21/19:43:40.862255,31709,1595328220,861956596,,,0,1595328256,3132.506348,-1715.545532,116.63802340000002,125.4943085,-0.0879627168,0.00310593471,1.113913774,0.469000012,0.0,-50.44649887,0.649548709,1595328220.86196
31709,2020/07/21/19:43:40.962286,31710,1595328220,961972236,,,0,1595328256,3135.138916,-1713.848389,116.4686203,125.45231629999999,0.0465141237,-0.047219090199999994,0.916885614,0.602450013,0.0,-52.77869797,0.649699926,1595328220.9619699
31710,2020/07/21/19:43:41.062306,31711,1595328221,61990737,,,0,1595328256,3137.905273,-1712.167114,116.28938290000002,125.53957369999999,-0.0121380091,-0.059460647400000004,0.9148103000000001,0.7475999590000001,0.0,-53.28569794,0.6498568060000001,1595328221.06199
31711,2020/07/21/19:43:41.162276,31712,1595328221,161955833,,,0,1595328256,3140.62793,-1710.608765,116.1104736,125.84149170000002,0.09328696130000001,-0.0700661689,0.9979705809999999,1.0,0.0,-51.866096500000005,0.650009573,1595328221.16196
31712,2020/07/21/19:43:41.262225,31713,1595328221,262077331,,,0,1595328256,3144.887207,-1708.343628,115.82072450000001,126.2211685,0.0668959916,-0.22154454899999998,0.880145609,1.0,0.0,-46.59329987,0.650242746,1595328221.2620802
31713,2020/07/21/19:43:41.362109,31714,1595328221,361977338,,,0,1595328256,3147.71167,-1706.942017,115.6115265,126.54354860000001,0.182588935,-0.19388566899999998,0.780331612,1.0,0.0,-36.909599299999996,0.650395453,1595328221.36198
31714,2020/07/21/19:43:41.462279,31715,1595328221,461969614,,,0,1595328256,3150.668457,-1705.553711,115.3758469,127.0194855,0.25545725199999997,-0.0603368692,0.8419953579999999,1.0,0.0,-19.0632,0.650553823,1595328221.4619699
31715,2020/07/21/19:43:41.562280,31716,1595328221,561965942,,,0,1595328256,3154.059082,-1704.0572510000002,115.0944824,127.74753570000001,0.0652766377,-0.0732230693,0.648841918,1.0,0.0,-5.171399593,0.6507340070000001,1595328221.56197
31716,2020/07/21/19:43:41.662254,31717,1595328221,661945343,,,0,1595328256,3157.10376,-1702.789429,114.8379364,128.31427,0.326835036,-0.0431177467,0.7080230120000001,1.0,0.0,-12.37080002,0.6508942839999999,1595328221.66195
31717,2020/07/21/19:43:41.762257,31718,1595328221,761938095,,,0,1595328256,3159.78418,-1701.726318,114.6097412,128.7583771,0.287125707,0.0069692512,0.7358491420000001,1.0,0.0,-17.64360046,0.65103513,1595328221.76194
31718,2020/07/21/19:43:41.862271,31719,1595328221,861940145,,,0,1595328256,3162.891357,-1700.552002,114.3475418,129.0983124,0.17028594,0.10136725,0.662795544,1.0,0.0,-24.53879929,0.65119499,1595328221.8619401
31719,2020/07/21/19:43:41.962296,31720,1595328221,961997985,,,0,1595328256,3167.345215,-1698.971313,113.98433689999999,129.37615970000002,0.0160619467,0.09544260800000001,0.642449915,1.0,0.0,-32.49869919,0.651427031,1595328221.962
31720,2020/07/21/19:43:42.062279,31721,1595328222,61973094,,,0,1595328256,3170.613037,-1697.891235,113.7224808,129.4652557,-0.03303653,-0.0303011313,0.759130538,1.0,0.0,-30.11579895,0.651595235,1595328222.06197
31721,2020/07/21/19:43:42.162272,31722,1595328222,161961317,,,0,1595328256,3174.316406,-1696.7556149999998,113.4274597,129.4646759,-0.0801251978,0.144861817,0.88393867,0.827000022,0.0,-24.53879929,0.651784003,1595328222.16196
31722,2020/07/21/19:43:42.262088,31723,1595328222,261964082,,,0,1595328256,3177.111328,-1695.963623,113.21260829999999,129.38597109999998,-0.0793666616,0.0992031768,0.8657576440000001,0.576799989,0.0,-14.80439949,0.651925683,1595328222.26196
31723,2020/07/21/19:43:42.362259,31724,1595328222,361958742,,,0,1595328256,3181.17041,-1694.9124760000002,112.9154892,129.32888789999998,0.0740774572,-0.158269495,0.704476655,0.410149992,0.0,-10.54559994,0.652129769,1595328222.36196
31724,2020/07/21/19:43:42.462104,31725,1595328222,461965560,,,0,1595328256,3184.728027,-1694.0795899999998,112.6498337,129.3043365,0.09175206720000001,-0.047307875,0.820713282,0.0895999968,0.0,-9.227399826000001,0.65230751,1595328222.4619699
31725,2020/07/21/19:43:42.562257,31726,1595328222,561950683,,,0,1595328256,3188.087646,-1693.371704,112.39543909999998,128.9914093,-0.0721311793,0.0964038596,0.7798118,0.0,0.0,1.825199962,0.652474344,1595328222.56195
31726,2020/07/21/19:43:42.662306,31727,1595328222,661962270,,,0,1595328256,3191.347168,-1692.747925,112.15847020000001,128.5764465,0.0842468813,0.100476101,0.554957986,0.0,0.0,5.069999695,0.652636111,1595328222.66196
31727,2020/07/21/19:43:42.762247,31728,1595328222,761948585,,,0,1595328256,3194.606201,-1692.171143,111.9321899,128.2721558,0.13175261,0.0545804389,0.39274776,0.0,0.0035155077899999996,4.562999725,0.652796328,1595328222.76195
31728,2020/07/21/19:43:42.862086,31729,1595328222,861948728,,,0,1595328256,3197.441162,-1691.6968989999998,111.73917390000001,127.9908142,-0.08239098639999999,-0.04107273,0.16317907,0.0,0.0314351134,4.157400131,0.652935565,1595328222.86195
31729,2020/07/21/19:43:42.962343,31730,1595328222,961959600,,,0,1595328256,3202.2548829999996,-1690.922607,111.41401670000002,127.01642609999999,-0.235035524,0.0607189201,0.017504431299999998,0.0,0.155264392,6.895199776,0.653171182,1595328222.96196
31730,2020/07/21/19:43:43.062284,31731,1595328223,61952829,,,0,1595328256,3205.475342,-1690.407104,111.2013168,126.15380859999999,-0.129055187,-0.0184308197,-0.13088239699999998,0.0,0.20941633,10.59630013,0.653329253,1595328223.06195
31731,2020/07/21/19:43:43.162261,31732,1595328223,161955118,,,0,1595328256,3208.564453,-1689.899414,110.9960861,124.88580320000001,-0.410923004,-0.07933441549999999,-0.291913629,0.0,0.39308813200000003,18.55619812,0.653481007,1595328223.16196
31732,2020/07/21/19:43:43.262062,31733,1595328223,261953830,,,0,1595328256,3211.610352,-1689.374268,110.78698729999999,122.9857483,-0.7701251509999999,-0.137599155,-0.401193261,0.0,0.655719459,25.14719963,0.653631389,1595328223.26195
31733,2020/07/21/19:43:43.362286,31734,1595328223,361970424,,,0,1595328256,3214.9892579999996,-1688.75,110.543457,120.55002590000001,-0.36969071600000003,-0.14596927199999998,-0.575039327,0.0,0.32510834899999996,29.20319939,0.653798819,1595328223.36197
31734,2020/07/21/19:43:43.462307,31735,1595328223,461952686,,,0,1595328256,3218.982178,-1687.92688,110.235817,119.1528625,-0.19491739600000002,-0.012483701100000001,-0.958600342,0.0,0.0221258029,28.69619942,0.6539976,1595328223.46195
31735,2020/07/21/19:43:43.562295,31736,1595328223,561969995,,,0,1595328256,3221.865967,-1687.24939,110.0055466,118.68159479999998,-0.0756205022,-0.0696424916,-1.026257515,0.0,0.0,30.42000008,0.654141903,1595328223.56197
31736,2020/07/21/19:43:43.662324,31737,1595328223,662011146,,,0,1595328256,3225.096924,-1686.389282,109.7433777,118.1039581,-0.131381929,0.156403869,-1.384078979,0.0,0.0,30.62279892,0.654304624,1595328223.66201
31737,2020/07/21/19:43:43.762281,31738,1595328223,761956214,,,0,1595328256,3228.27832,-1685.41687,109.4933014,117.4930115,-0.125766248,0.104372516,-1.243745685,0.0,0.0,31.53539848,0.65446651,1595328223.76196
31738,2020/07/21/19:43:43.862264,31739,1595328223,861972570,,,0,1595328256,3231.411377,-1684.3422850000002,109.245224,117.02973940000001,-0.118145585,-0.219129756,-0.894381642,0.0,0.0,35.08440018,0.654627562,1595328223.86197
31739,2020/07/21/19:43:43.962419,31740,1595328223,962033033,,,0,1595328256,3234.4997559999997,-1683.1860350000002,108.9704895,116.68287659999999,-0.025044262400000003,-0.351274639,-0.955961466,0.39745,0.0,40.05299759,0.654788017,1595328223.9620302
31740,2020/07/21/19:43:44.062296,31741,1595328224,61975955,,,0,1595328256,3237.102295,-1682.1384280000002,108.70593259999998,116.5841751,0.0331633687,-0.206150845,-1.105618477,0.501049995,0.0,45.32580185,0.654924452,1595328224.06198
31741,2020/07/21/19:43:44.162328,31742,1595328224,161988019,,,0,1595328256,3240.4614260000003,-1680.658691,108.33676909999998,116.4871445,0.052684843499999995,0.160821617,-1.325264096,0.682099998,0.0,43.09500122,0.655102789,1595328224.16199
31742,2020/07/21/19:43:44.262290,31743,1595328224,261978864,,,0,1595328256,3243.324463,-1679.251709,108.0242004,116.74177549999999,0.22856748100000002,0.238574862,-1.341665626,1.0,0.0,40.05299759,0.655257285,1595328224.26198
31743,2020/07/21/19:43:44.362261,31744,1595328224,361957550,,,0,1595328256,3246.227783,-1677.678345,107.71747590000001,117.3551712,0.142593086,0.12370286900000001,-1.3254483940000001,1.0,0.0,42.18239975,0.655418098,1595328224.36196
31744,2020/07/21/19:43:44.462290,31745,1595328224,461961746,,,0,1595328256,3249.006348,-1676.041626,107.4244232,118.11099240000001,0.322965652,0.0413819961,-1.087261915,1.0,0.0,42.28379822,0.655574679,1595328224.46196
31745,2020/07/21/19:43:44.562287,31746,1595328224,561981678,,,0,1595328256,3251.418701,-1674.520508,107.16412350000002,118.88309479999998,0.31413891899999996,0.0949938297,-0.9650859829999999,1.0,0.0,41.37119675,0.655712903,1595328224.56198
31746,2020/07/21/19:43:44.662340,31747,1595328224,662012577,,,0,1595328256,3254.459473,-1672.471924,106.82814029999999,119.90032959999999,0.285626382,0.0149288997,-0.94785428,1.0,0.0,40.66139984,0.655891061,1595328224.66201
31747,2020/07/21/19:43:44.762357,31748,1595328224,761977672,,,0,1595328256,3256.814941,-1670.787231,106.55987549999999,120.7481308,0.37112814200000005,0.0991304591,-0.925255299,1.0,0.0,39.44459915,0.6560315489999999,1595328224.76198
31748,2020/07/21/19:43:44.862289,31749,1595328224,861973524,,,0,1595328256,3259.224365,-1668.971436,106.28370670000001,121.56069950000001,0.3682262,0.169414163,-0.935774028,1.0,0.0,35.49000168,0.656178355,1595328224.86197
31749,2020/07/21/19:43:44.962300,31750,1595328224,961970090,,,0,1595328256,3262.706543,-1666.1813960000002,105.88211820000001,122.7627487,0.16873368600000002,-0.0203828216,-0.942064762,1.0,0.0,31.53539848,0.656395733,1595328224.9619699
31750,2020/07/21/19:43:45.062091,31751,1595328225,61972379,,,0,1595328256,3265.045654,-1664.1967769999999,105.60305020000001,123.577179,0.16211256400000001,0.094150573,-0.989632845,1.0,0.0,25.654199600000002,0.656544745,1595328225.06197
31751,2020/07/21/19:43:45.162095,31752,1595328225,161990880,,,0,1595328256,3267.582764,-1661.935913,105.2962494,124.4687805,0.240846425,0.0803387836,-0.8864493370000001,1.0,0.0,18.55619812,0.656710565,1595328225.16199
31752,2020/07/21/19:43:45.262304,31753,1595328225,261975526,,,0,1595328256,3270.005859,-1659.668091,105.00098419999999,125.35141750000001,0.26818794,0.00277614594,-0.649233043,1.0,0.0,13.08059978,0.656872451,1595328225.26198
31753,2020/07/21/19:43:45.362314,31754,1595328225,361979246,,,0,1595328256,3272.770264,-1656.9646,104.65271,126.447197,0.35498303200000003,-0.0891056806,-0.6001818179999999,1.0,0.0,13.18199921,0.657060862,1595328225.36198
31754,2020/07/21/19:43:45.462242,31755,1595328225,461952447,,,0,1595328256,3275.20752,-1654.486328,104.3279343,127.40934750000001,0.305309176,0.010087654,-0.583253086,1.0,0.0,11.86380005,0.657230914,1595328225.46195
31755,2020/07/21/19:43:45.562360,31756,1595328225,561971664,,,0,1595328256,3277.5473629999997,-1652.025024,104.0093536,128.3272095,0.2772699,0.114939049,-0.5335403679999999,1.0,0.0,10.24139977,0.657396793,1595328225.56197
31756,2020/07/21/19:43:45.662183,31757,1595328225,661920070,,,0,1595328256,3279.935791,-1649.4338380000002,103.6863403,128.9410706,0.0692280233,0.0983812958,-0.42147702,1.0,0.0,4.917899609,0.657568932,1595328225.6619198
31757,2020/07/21/19:43:45.762238,31758,1595328225,761944293,,,0,1595328256,3282.0158690000003,-1647.123535,103.40663909999999,129.3238068,0.0181039572,0.0780427381,-0.249289125,0.977749944,0.0,1.7744998930000002,0.657720625,1595328225.76194
31758,2020/07/21/19:43:45.862220,31759,1595328225,861917495,,,0,1595328256,3284.364746,-1644.468384,103.0892639,129.4819489,0.186808676,-0.054247655,-0.08043776450000001,0.0,0.0,2.687099934,0.657894611,1595328225.8619199
31759,2020/07/21/19:43:45.962430,31760,1595328225,961983442,,,0,1595328256,3286.415283,-1642.1210939999999,102.80103299999999,129.6005554,-0.0407563299,-0.0568433553,-0.23979309199999999,0.0,0.0,4.715099812,0.6580472589999999,1595328225.96198
31760,2020/07/21/19:43:46.062284,31761,1595328226,61967849,,,0,1595328256,3289.50708,-1638.536377,102.34878540000001,129.9775238,0.408103824,0.13707050699999998,-0.271030903,1.0,0.0,4.917899609,0.6582793,1595328226.06197
31761,2020/07/21/19:43:46.162075,31762,1595328226,161962032,,,0,1595328256,3291.542969,-1636.139282,102.05697629999999,131.1219177,0.388162047,0.121188462,-0.14395570800000002,1.0,0.0,4.360199451000001,0.658432841,1595328226.16196
31762,2020/07/21/19:43:46.262271,31763,1595328226,261959791,,,0,1595328256,3293.574951,-1633.71167,101.7738876,131.9290009,0.10893627300000001,0.0530945882,-0.219521523,1.0,0.0,3.396899939,0.658587396,1595328226.26196
31763,2020/07/21/19:43:46.362306,31764,1595328226,361980676,,,0,1595328256,3296.658691,-1629.97583,101.35921479999999,133.2214966,0.198311627,0.163279653,-0.21371235,1.0,0.0,-2.2307999130000002,0.658824503,1595328226.36198
31764,2020/07/21/19:43:46.462311,31765,1595328226,461966991,,,0,1595328256,3298.97998,-1627.138062,101.06246949999999,134.18550109999998,0.25280746800000004,0.20850439399999998,-0.150913447,1.0,0.0,-2.2307999130000002,0.659003377,1595328226.4619699
31765,2020/07/21/19:43:46.562372,31766,1595328226,561970710,,,0,1595328256,3301.311523,-1624.273071,100.78170779999999,135.1156464,0.270172238,0.12337256199999999,0.0064110159899999995,1.0,0.0,-0.101399995,0.65918386,1595328226.56197
31766,2020/07/21/19:43:46.662361,31767,1595328226,661989927,,,0,1595328256,3303.441406,-1621.646606,100.5426407,135.95336909999997,0.167851523,0.187967241,-0.10191454,1.0,0.0,-2.534999847,0.659348786,1595328226.66199
31767,2020/07/21/19:43:46.762105,31768,1595328226,761975765,,,0,1595328256,3305.512451,-1619.09082,100.3256302,136.7375488,0.27206105,-0.1272479,-0.00141489506,1.0,0.0,-2.839199781,0.6595089439999999,1595328226.76198
31768,2020/07/21/19:43:46.862010,31769,1595328226,861886024,,,0,1595328256,3307.668457,-1616.432373,100.0964737,137.5681,0.268493831,-0.176075116,-0.0239407495,1.0,0.0,-2.33220005,0.6596759560000001,1595328226.86189
31769,2020/07/21/19:43:46.962368,31770,1595328226,962012767,,,0,1595328256,3310.93042,-1612.418579,99.73601532,138.8140717,0.230581343,0.11817941800000001,-0.0682403371,1.0,0.0,0.253499985,0.659928441,1595328226.96201
31770,2020/07/21/19:43:47.062299,31771,1595328227,61973094,,,0,1595328256,3313.123535,-1609.724365,99.50052643,139.62231450000002,0.33477324199999997,0.31388858,0.0037403106700000005,1.0,0.0,0.45629999,0.6600980160000001,1595328227.06197
31771,2020/07/21/19:43:47.162300,31772,1595328227,161950349,,,0,1595328256,3315.624268,-1606.651245,99.26056671,140.442749,0.16535429699999998,0.35731256,-0.0590333641,1.0,0.0,1.622399926,0.6602914329999999,1595328227.16195
31772,2020/07/21/19:43:47.262331,31773,1595328227,261978864,,,0,1595328256,3317.8396,-1603.919312,99.0745163,141.13256840000003,0.153465301,0.364888638,-0.0526710078,0.689199984,0.0,0.659099996,0.660463214,1595328227.26198
31773,2020/07/21/19:43:47.362265,31774,1595328227,361966609,,,0,1595328256,3320.6489260000003,-1600.438232,98.88044739,141.4702148,0.0815607756,0.520066798,0.009403795,0.45629999,0.0,0.304199994,0.660681844,1595328227.36197
31774,2020/07/21/19:43:47.462271,31775,1595328227,461964607,,,0,1595328256,3322.861572,-1597.678467,98.77216339,141.77706909999998,0.229545802,0.541187167,-0.0654107258,0.92719996,0.0,1.0647000070000001,0.6608545779999999,1595328227.46196
31775,2020/07/21/19:43:47.562267,31776,1595328227,561966657,,,0,1595328256,3325.371338,-1594.53064,98.69525909,142.4365997,0.09652134779999999,0.47970673399999997,-0.278477401,1.0,0.0,2.8898997310000003,0.661050856,1595328227.56197
31776,2020/07/21/19:43:47.662226,31777,1595328227,661942481,,,0,1595328256,3327.584717,-1591.7323,98.67179871,142.92837519999998,-0.0592453182,0.7352405790000001,-0.309158385,0.40209999700000004,0.0,6.540299892,0.661224842,1595328227.66194
31777,2020/07/21/19:43:47.762385,31778,1595328227,762029886,,,0,1595328256,3329.855225,-1588.824829,98.70584106,142.63339230000003,-0.0996361598,0.905846477,-0.298091888,0.0,0.0,10.64700031,0.661404729,1595328227.7620301
31778,2020/07/21/19:43:47.862063,31779,1595328227,861956357,,,0,1595328256,3332.8017579999996,-1584.961914,98.8483429,141.9548187,-0.0960801542,0.5043874979999999,-0.373035789,0.0,0.0845254362,10.44420052,0.6616415379999999,1595328227.86196
31779,2020/07/21/19:43:47.962136,31780,1595328227,961983680,,,0,1595328256,3334.974854,-1582.03833,99.00453186,140.19276430000002,-0.731860697,0.22565507899999998,-0.48125228299999995,0.0,0.552198827,9.734399796,0.661819398,1595328227.96198
31780,2020/07/21/19:43:48.062387,31781,1595328228,62024354,,,0,1595328256,3337.278076,-1578.866089,99.19303131,137.0151367,-0.981139421,0.11117021699999999,-0.5757128,0.29370001,0.766566575,12.57359982,0.662010491,1595328228.0620198
31781,2020/07/21/19:43:48.162353,31782,1595328228,161978483,,,0,1595328256,3339.226807,-1576.1098630000001,99.36894226,133.5309753,-1.393222094,0.40971881200000004,-0.7271806,0.60194999,1.0,13.48619938,0.6621744039999999,1595328228.1619802
31782,2020/07/21/19:43:48.262251,31783,1595328228,261961698,,,0,1595328256,3341.547852,-1572.6933589999999,99.63657379,128.2439728,-1.4031720159999999,0.694920361,-0.8151555659999999,0.44284999399999997,1.0,12.67499924,0.662377596,1595328228.26196
31783,2020/07/21/19:43:48.362233,31784,1595328228,361948013,,,0,1595328256,3343.3076170000004,-1569.9536130000001,99.902771,125.46306609999999,-0.44494170000000005,0.250856519,-1.017590642,0.0,0.188556418,15.919799800000002,0.662537277,1595328228.36195
31784,2020/07/21/19:43:48.462237,31785,1595328228,461948633,,,0,1595328256,3344.916504,-1567.29834,100.17864229999999,124.08632659999998,-0.471727997,0.28947565,-1.154211521,0.0,0.0999569669,16.62960052,0.662690043,1595328228.46195
31785,2020/07/21/19:43:48.562087,31786,1595328228,561950445,,,0,1595328256,3346.485352,-1564.53772,100.4811707,123.01439669999999,-0.230225995,0.218004555,-1.009079218,0.0,0.000996413641,16.12259865,0.662848234,1595328228.56195
31786,2020/07/21/19:43:48.662081,31787,1595328228,661974191,,,0,1595328256,3347.967529,-1561.7579349999999,100.794632,122.1754532,-0.275896996,-0.00442830333,-0.835294068,0.0,0.0,22.40939903,0.663005173,1595328228.66197
31787,2020/07/21/19:43:48.762296,31788,1595328228,761970996,,,0,1595328256,3349.825928,-1558.060425,101.1854324,121.2127304,-0.19506903,-0.522491693,-0.523902774,0.0,0.0,32.14379883,0.663213909,1595328228.7619698
31788,2020/07/21/19:43:48.862275,31789,1595328228,861959218,,,0,1595328256,3351.345703,-1554.894043,101.45702359999999,120.3452683,-0.222120047,-0.250044495,-0.9420561190000001,0.0,0.0,30.42000008,0.663392544,1595328228.86196
31789,2020/07/21/19:43:48.962259,31790,1595328228,961960792,,,0,1595328256,3352.582031,-1552.1716310000002,101.66240690000001,119.49501799999999,-0.236336023,0.17874926300000002,-0.792429924,0.0,0.0,28.69619942,0.663544655,1595328228.96196
31790,2020/07/21/19:43:49.062246,31791,1595328229,61957597,,,0,1595328256,3353.73999,-1549.4379880000001,101.8742447,118.6884689,-0.25099241699999997,0.0764674991,-1.03486371,0.0,0.0,32.2451973,0.663692653,1595328229.06196
31791,2020/07/21/19:43:49.162234,31792,1595328229,161953449,,,0,1595328256,3354.854736,-1546.602417,102.095253,117.89458470000001,-0.278051734,-0.0732198879,-0.942769527,0.0,0.0,34.27319717,0.663845658,1595328229.16195
31792,2020/07/21/19:43:49.262282,31793,1595328229,261998414,,,0,1595328256,3356.327393,-1542.471313,102.3955917,116.6516495,-0.09644329550000001,-0.10384436699999999,-1.024582863,0.0,0.0,35.08440018,0.664063811,1595328229.262
31793,2020/07/21/19:43:49.362250,31794,1595328229,361964702,,,0,1595328256,3357.2375490000004,-1539.6171880000002,102.584343,115.78347020000001,-0.19513987,-0.09870135039999998,-1.010565162,0.0,0.0,36.50399779999999,0.664211631,1595328229.36196
31794,2020/07/21/19:43:49.462260,31795,1595328229,461965084,,,0,1595328256,3358.131836,-1536.483154,102.77561949999999,114.78154750000002,-0.269422084,-0.0275384001,-1.0546313520000001,0.0,0.0,35.49000168,0.664372325,1595328229.4619699
31795,2020/07/21/19:43:49.562277,31796,1595328229,561961174,,,0,1595328256,3358.844971,-1533.62439,102.9428177,113.8094635,-0.197346255,0.0240622927,-1.269779921,0.0,0.0,35.89559937,0.664517581,1595328229.56196
31796,2020/07/21/19:43:49.662276,31797,1595328229,661962747,,,0,1595328256,3359.436523,-1530.860474,103.1022415,112.82822420000001,-0.24525778,0.0140080359,-1.204660773,0.0,0.0,36.50399779999999,0.664657116,1595328229.66196
31797,2020/07/21/19:43:49.762108,31798,1595328229,761968851,,,0,1595328256,3360.034668,-1527.459351,103.2916183,111.65499879999999,-0.242179483,-0.09338104720000001,-1.276519299,0.112800002,0.0,37.51800156,0.664826989,1595328229.7619698
31798,2020/07/21/19:43:49.862316,31799,1595328229,861971378,,,0,1595328256,3360.421143,-1524.7084960000002,103.43061829999999,110.94863889999999,-0.113596186,-0.158583522,-1.052164912,0.658399999,0.0,34.98299789,0.6649635429999999,1595328229.86197
31799,2020/07/21/19:43:49.962417,31800,1595328229,962046384,,,0,1595328256,3360.723389,-1521.9584960000002,103.5514755,110.67461399999999,-0.0391290188,-0.0819289237,-1.04287672,1.0,0.0,30.318599699999996,0.66509819,1595328229.96205
31800,2020/07/21/19:43:50.062104,31801,1595328230,61980485,,,0,1595328256,3361.0104979999996,-1517.822632,103.71075440000001,110.6339264,0.027014626200000003,-0.112090446,-1.000170708,1.0,0.0,23.22060013,0.665300906,1595328230.06198
31801,2020/07/21/19:43:50.162102,31802,1595328230,161980152,,,0,1595328256,3361.093506,-1515.057861,103.8040009,110.75262450000001,0.0979303569,-0.14624384,-1.044000268,1.0,0.0,23.7276001,0.6654368039999999,1595328230.1619802
31802,2020/07/21/19:43:50.262293,31803,1595328230,261959075,,,0,1595328256,3361.0898439999996,-1511.914429,103.8938065,111.2148895,0.10736236,-0.162071288,-0.880124748,1.0,0.0,25.248598100000002,0.6655901670000001,1595328230.26196
31803,2020/07/21/19:43:50.362276,31804,1595328230,361967563,,,0,1595328256,3361.001221,-1509.0349119999998,103.9616013,111.8482742,0.0890428275,-0.0844600424,-0.895836651,1.0,0.0,26.36399841,0.665731072,1595328230.36197
31804,2020/07/21/19:43:50.462277,31805,1595328230,461966276,,,0,1595328256,3360.868164,-1506.6092529999999,104.01179499999999,112.3621979,0.231494516,-0.0204998646,-0.7475124,1.0,0.0,28.89900017,0.665849447,1595328230.4619699
31805,2020/07/21/19:43:50.562092,31806,1595328230,561978578,,,0,1595328256,3360.5668950000004,-1502.764404,104.0796738,113.3671646,0.194897071,-0.0647848025,-0.63430649,1.0,0.0,39.74880219,0.666037381,1595328230.56198
31806,2020/07/21/19:43:50.662317,31807,1595328230,661977767,,,0,1595328256,3360.2392579999996,-1499.556885,104.1211777,114.16278840000001,0.18081656100000001,-0.010720349799999999,-0.696613371,1.0,0.0,39.34319687,0.6661944989999999,1595328230.6619802
31807,2020/07/21/19:43:50.762439,31808,1595328230,762055873,,,0,1595328256,3359.853027,-1496.430542,104.151825,114.8870773,0.271057785,-0.0709625557,-0.599983931,1.0,0.0,38.22779846,0.666347623,1595328230.76206
31808,2020/07/21/19:43:50.862138,31809,1595328230,862015962,,,0,1595328256,3359.3779299999997,-1493.19873,104.1718063,115.6335831,0.332684875,-0.0184072535,-0.761308372,1.0,0.0,37.72079849,0.666506112,1595328230.86202
31809,2020/07/21/19:43:50.962101,31810,1595328230,961979389,,,0,1595328256,3358.812256,-1489.961182,104.1835251,116.3391037,0.29596132,0.0301518869,-0.9994744059999999,1.0,0.0,34.78020096,0.666666031,1595328230.96198
31810,2020/07/21/19:43:51.062067,31811,1595328231,61964273,,,0,1595328256,3358.211914,-1487.008545,104.1917343,116.9429932,0.187622294,0.0374368727,-0.858605444,1.0,0.0,27.27659988,0.666812241,1595328231.06196
31811,2020/07/21/19:43:51.162270,31812,1595328231,161949872,,,0,1595328256,3357.36499,-1483.3907470000001,104.20148470000001,117.65439609999999,-0.00412069261,-0.0674552172,-0.7788499590000001,1.0,0.0,21.49679947,0.666992843,1595328231.16195
31812,2020/07/21/19:43:51.262068,31813,1595328231,261955738,,,0,1595328256,3356.618408,-1480.538208,104.2019959,118.14136509999999,0.0947690159,-0.349488974,-0.620698273,1.0,0.0,25.55279922,0.667135179,1595328231.26196
31813,2020/07/21/19:43:51.362251,31814,1595328231,361959457,,,0,1595328256,3355.7871090000003,-1477.589355,104.1770554,118.9523926,0.18349632600000002,-0.380229682,-0.7529276009999999,1.0,0.0,26.56680107,0.667283356,1595328231.36196
31814,2020/07/21/19:43:51.462276,31815,1595328231,461972236,,,0,1595328256,3354.800293,-1474.352905,104.12539670000001,119.78900149999998,0.324659675,-0.0358316079,-0.803550839,1.0,0.0,22.51079941,0.667447031,1595328231.4619699
31815,2020/07/21/19:43:51.562124,31816,1595328231,561989784,,,0,1595328256,3353.731201,-1471.120117,104.06927490000001,120.50025179999999,0.147507846,-0.140793294,-0.537895143,1.0,0.0,24.23459816,0.667611957,1595328231.56199
31816,2020/07/21/19:43:51.662263,31817,1595328231,661967754,,,0,1595328256,3352.594727,-1467.888062,103.9947205,121.30467220000001,0.267324805,-0.383010626,-0.61544466,1.0,0.0,21.90239906,0.667777359,1595328231.66197
31817,2020/07/21/19:43:51.762309,31818,1595328231,762007236,,,0,1595328256,3351.544434,-1465.032104,103.89671329999999,122.1522293,0.137189418,-0.341531694,-0.48181209,1.0,0.0,15.81839943,0.667922318,1595328231.7620099
31818,2020/07/21/19:43:51.862264,31819,1595328231,861958742,,,0,1595328256,3350.488037,-1462.266968,103.77602390000001,122.9332352,0.269476354,-0.26091671,-0.39194089200000004,1.0,0.0,13.28340054,0.668064952,1595328231.86196
31819,2020/07/21/19:43:51.962252,31820,1595328231,962090730,,,0,1595328256,3348.772461,-1457.9686279999999,103.5442963,124.14369199999999,0.25161126300000003,-0.311220884,-0.383640081,1.0,0.0,13.48619938,0.668286145,1595328231.96209
