Distance,PosLocalX,PosLocalY,InverseRadius,RefinedPosLon,RefinedPosLat,TimeStamp,GPS_Speed,PosLat,PosLon,AccelForward,AccelLateral,DeviceAccelForward,DeviceAccelLateral,DeviceAccelVertical,AngleTrack,AngleRateZ,GPS_Height,GPS_NumSat,GPS_PosAccuracy,RPM,Steer_angle,Gear,OilT,Internal Batte,External Batte,ECU_THROTTLE,ECU_ENG_TMP,ECU_WS_FL,ECU_WS_FR,ECU_WS_RL,ECU_WS_RR,ECU_PEDAL,ECU_MAF,ECU_BRK_PRES,ECU_STEER_SPD,ECU_TCS_ESP,ECU_V_BATTERY,GPS_Slope,GPS_Elevation,PositionIndex,LapNo,PositionHeight,AccelX,AccelY,AccelCombined,HP_est,Pedal_throttle,Origin_Steer_angle,GripUsage,Pedal_brake,Origin_Gear,Origin_RPM
5050.237,85.51525405245208,470.06993744133024,0.012104066937093837,128.29229866285115,38.00466535057387,203.65,86.322,38.004665338059674,128.29229870167416,0.154,-0.665,-3.68,2.581,-2.369,197.017,-0.39,315.0,8.0,2.66,4493,-73.398,3,153.0,4.159,12.895,77.804,97.0,94.826,90.648,86.116,88.922,96.077,113.639,0.4,22.44,3.0,12.707,0.733,315.318,1253.835,1,313.513,1.506,-6.852,7.015,106.45,100.0,73.01,81.077,0.0,3.0,4493.97
5051.493,85.16876844187718,468.8620300977727,0.013468195822168695,128.29229471295994,38.00465449970496,203.7,86.567,38.00465447595212,128.29229480395975,0.143,-0.675,-3.676,2.555,-2.332,195.931,-0.384,315.0,8.0,2.66,4485,-71.897,3,153.0,4.159,12.895,81.108,97.0,94.338,90.848,86.478,89.241,98.15,123.44,0.4,24.74,3.0,12.719,0.884,315.248,1255.045,1,313.498,1.416,-6.941,7.084,107.88,100.0,71.509,81.178,0.0,3.0,4485.21
5052.75,84.83948580834836,467.6486412690481,0.01444425996729991,128.29229095918046,38.00464359959479,203.75,86.792,38.00464358729012,128.29229100333376,0.132,-0.69,-3.67,2.519,-2.286,194.851,-0.379,315.0,8.0,2.66,4476,-70.422,3,153.0,4.159,12.894,84.733,97.0,93.713,91.048,86.853,89.566,98.825,134.44,0.4,25.74,3.0,12.743,1.017,315.178,1256.255,1,313.533,1.342,-7.097,7.223,109.392,100.0,70.034,81.368,0.0,3.0,4476.71
5054.01,84.52856169013393,466.4285901051642,0.015266353504403815,128.29228741468566,38.00463263963556,203.8,86.98,38.00463260403577,128.29228755258347,0.125,-0.715,-3.659,2.489,-2.253,193.788,-0.373,314.815,8.0,2.665,4493,-68.743,3,153.0,4.159,12.894,87.627,97.0,93.606,91.396,87.098,89.835,99.0,145.348,0.437,27.48,3.0,12.75,1.118,315.108,1257.472,1,313.554,1.285,-7.318,7.43,110.94,100.0,68.355,81.644,0.0,3.0,4493.925
5055.271,84.2422396369971,465.200336182187,0.01611165675560497,128.29228415065123,38.00462160598933,203.85,87.154,38.00462158754627,128.29228422476245,0.119,-0.744,-3.646,2.462,-2.224,192.731,-0.368,314.565,8.0,2.665,4520,-66.993,3,153.0,4.159,12.894,90.264,97.0,93.68,91.796,87.298,90.085,99.0,156.223,0.487,29.48,3.0,12.75,1.209,315.038,1258.688,1,313.545,1.249,-7.588,7.69,112.508,100.0,66.605,81.999,0.0,3.0,4520.175
5056.534,83.98849535631992,463.96233534326285,0.016932734902134643,128.2922812579992,38.004610484784635,203.9,87.348,38.0046104450011,128.2922814220081,0.117,-0.78,-3.635,2.467,-2.23,191.695,-0.294,314.315,8.0,2.67,4548,-65.484,3,153.0,4.159,12.894,92.171,97.0,94.477,92.196,87.517,90.317,99.0,167.005,0.5,27.78,3.0,12.75,1.281,314.994,1259.9,1,313.599,1.235,-7.902,7.998,114.043,100.0,65.096,82.424,0.0,3.0,4548.275
5057.802,83.76666840712221,462.71467623292006,0.017664871086164904,128.29227872920063,38.0045992768178,203.95,87.548,38.0045992581661,128.2922788037366,0.116,-0.819,-3.623,2.484,-2.247,190.667,-0.221,314.065,8.0,2.67,4577,-64.059,3,153.0,4.159,12.893,93.821,97.0,95.527,92.596,87.742,90.542,99.0,177.755,0.5,24.78,3.0,12.75,1.347,314.959,1261.102,1,313.622,1.242,-8.241,8.334,115.511,100.0,63.671,82.91,0.0,3.0,4577.025
5059.073,83.572002289238,461.4584128037717,0.01823761860454219,128.29227651003205,38.004587991556676,204.0,87.767,38.00458796550888,128.29227665288167,0.119,-0.861,-3.616,2.514,-2.274,189.657,-0.148,314.0,8.0,2.675,4621,-62.43,3,153.0,4.159,12.892,94.611,97.0,96.781,92.829,88.041,90.748,99.0,184.962,0.463,26.96,3.0,12.769,1.399,314.939,1262.314,1,313.659,1.272,-8.6,8.694,116.915,100.0,62.042,83.441,0.0,3.0,4621.315
5060.347,83.4040837309266,460.19550989300274,0.018272648738219606,128.29227459578217,38.00457664665178,204.05,87.992,38.00457663567088,128.29227466625417,0.123,-0.904,-3.61,2.548,-2.303,188.655,-0.076,314.0,8.0,2.675,4671,-60.73,3,153.0,4.159,12.891,95.098,97.0,98.105,93.005,88.365,90.948,99.0,190.925,0.413,30.96,3.0,12.794,1.446,314.924,1263.519,1,313.694,1.32,-8.963,9.06,118.135,100.0,60.342,84.01,0.0,3.0,4671.065
5061.622,83.26467348616481,458.92767084521796,0.018272648738219606,128.29227300652337,38.0045652574046,204.1,88.235,38.00456520997883,128.29227315934386,0.131,-0.945,-3.605,2.565,-2.307,187.673,-0.004,314.0,7.5,2.68,4689,-58.605,3,153.0,4.159,12.889,94.726,97.0,98.579,93.291,88.783,91.259,99.0,193.345,0.437,34.96,3.0,12.8,1.47,314.92,1264.741,1,313.703,1.386,-9.325,9.427,119.189,100.0,58.217,84.594,0.0,3.0,4689.92
5062.905,83.1542347899159,457.6499488473903,0.018272648738219606,128.29227174753652,38.004553779376934,204.15,88.485,38.00455375060833,128.29227182098288,0.14,-0.985,-3.599,2.576,-2.304,186.699,0.068,314.0,7.5,2.68,4697,-56.33,3,153.0,4.159,12.887,94.051,97.0,98.755,93.615,89.233,91.609,99.0,194.519,0.487,38.96,3.0,12.8,1.486,314.92,1265.965,1,313.763,1.465,-9.672,9.782,120.022,100.0,55.941,85.178,0.0,3.0,4697.92
5064.202,83.07258431417767,456.35540205854926,0.018272648738219606,128.29227081673162,38.00454215020887,204.2,88.756,38.0045421180412,128.29227097067815,0.151,-1.021,-3.591,2.572,-2.28,185.737,0.139,314.0,7.0,2.685,4686,-55.731,3,153.0,4.159,12.885,93.993,97.0,98.542,93.961,89.742,91.979,99.0,196.194,0.499,33.296,3.0,12.781,1.49,314.92,1267.193,1,313.771,1.555,-10.0,10.12,120.581,100.0,55.343,85.745,0.0,3.0,4686.414
5065.508,83.01999383207358,455.05079603112546,0.018272648738219606,128.29227021720692,38.004530430676695,204.25,89.034,38.0045304246212,128.29227029185265,0.162,-1.056,-3.582,2.562,-2.249,184.779,0.21,314.0,7.0,2.685,4668,-55.721,3,153.0,4.159,12.883,94.153,97.0,98.193,94.314,90.272,92.357,99.0,198.044,0.498,24.236,3.0,12.756,1.49,314.92,1268.441,1,313.827,1.651,-10.298,10.429,120.811,100.0,55.333,86.282,0.0,3.0,4668.053
5066.81,82.99737059620082,453.7486012217385,0.018200987313875212,128.29226995930495,38.004518732804954,204.3,89.347,38.00451873006604,128.292270146882,0.174,-1.085,-3.578,2.558,-2.223,183.839,0.232,314.189,7.0,2.68,4674,-57.054,3,153.0,4.159,12.881,94.916,97.0,98.063,94.647,90.667,92.715,99.0,200.356,0.462,21.969,3.0,12.769,1.506,314.946,1269.687,1,313.906,1.75,-10.562,10.706,120.728,100.0,56.666,86.772,0.0,3.0,4674.206
5068.111,83.00914567080738,452.4472592906229,0.017728428765390096,128.2922700935393,38.004507042594796,204.35,89.672,38.00450703511204,128.292270189482,0.186,-1.113,-3.576,2.556,-2.199,182.906,0.233,314.444,7.0,2.68,4688,-58.86,3,153.0,4.159,12.879,95.891,97.0,98.01,94.972,91.014,93.067,99.0,202.831,0.413,22.089,3.0,12.795,1.528,314.981,1270.936,1,313.894,1.843,-10.783,10.939,120.303,100.0,58.472,87.203,0.0,3.0,4688.971
5069.421,83.06055846940319,451.13865945425846,0.017202479297607577,128.29227067963856,38.00449528718544,204.4,90.016,38.00449525969821,128.29227085845795,0.197,-1.135,-3.58,2.56,-2.186,192.303,0.234,314.691,7.0,2.665,4704,-60.242,3,153.0,4.159,12.877,96.46,97.0,98.131,95.448,91.346,93.473,99.0,204.57,0.438,21.276,3.0,12.819,1.574,315.046,1272.193,1,313.932,1.928,-10.959,11.127,119.509,100.0,59.854,87.567,0.0,3.0,4704.846
5070.74,83.14736750657364,449.8227833802372,0.016618005330026733,128.29227166925037,38.004483466412225,204.45,90.366,38.00448345601471,128.29227174751196,0.208,-1.154,-3.587,2.566,-2.178,205.331,0.236,314.936,7.0,2.665,4721,-61.475,3,153.0,4.159,12.875,96.887,97.0,98.314,95.977,91.674,93.898,99.0,206.051,0.489,20.136,3.0,12.843,1.629,315.121,1273.464,1,314.01,1.996,-11.083,11.262,118.307,100.0,61.087,87.858,0.0,3.0,4721.111
5072.064,83.26099779974403,448.50361879574245,0.015935828289183832,128.29227296462102,38.00447161609766,204.5,90.773,38.004471607262616,128.29227309423524,0.216,-1.165,-3.591,2.57,-2.183,272.3,0.236,315.0,7.0,2.66,4744,-62.375,3,153.0,4.159,12.873,96.924,97.0,98.9,96.387,92.017,94.304,99.0,206.824,0.501,19.204,3.0,12.831,1.707,315.218,1274.748,1,314.062,2.045,-11.155,11.341,116.731,100.0,61.987,88.071,0.0,3.0,4744.147
5073.392,83.39906404480364,447.1823807220823,0.014895661776758364,128.2922745385584,38.004459747156545,204.55,91.199,38.004459742675614,128.29227460176125,0.224,-1.173,-3.593,2.573,-2.192,358.221,0.236,315.0,7.0,2.66,4769,-63.158,3,153.0,4.159,12.871,96.824,97.0,99.629,96.755,92.365,94.704,99.0,207.349,0.499,18.344,3.0,12.806,1.793,315.323,1276.043,1,314.062,2.067,-11.173,11.363,114.777,100.0,62.77,88.204,0.0,3.0,4769.562
5074.726,83.56228027319659,445.8589027848511,0.013562492464337477,128.2922763992023,38.004447858094295,204.6,91.642,38.00444785290345,128.29227652444388,0.226,-1.171,-3.593,2.583,-2.224,75.345,0.236,315.0,7.0,2.66,4810,-64.061,3,153.0,4.159,12.869,96.686,97.0,100.918,96.945,92.583,95.029,99.0,208.959,0.499,18.031,3.0,12.8,1.904,315.443,1277.349,1,314.103,2.062,-11.136,11.325,112.476,100.0,63.673,88.258,0.0,3.0,4810.395
5076.064,83.74958614675019,444.53396575363683,0.012603636320622471,128.29227853446508,38.00443595592471,204.65,92.091,38.00443595428246,128.29227859299237,0.226,-1.164,-3.591,2.595,-2.264,149.378,0.236,315.0,7.0,2.66,4856,-65.007,3,153.0,4.159,12.867,96.535,97.0,102.405,97.071,92.757,95.327,99.0,210.95,0.501,17.911,3.0,12.8,2.023,315.567,1278.666,1,314.166,2.024,-11.044,11.228,109.858,100.0,64.619,88.232,0.0,3.0,4856.645
5077.406,83.95904639425137,443.2087500057784,0.01202207339865913,128.29228092228485,38.00442405125136,204.7,92.504,38.00442405073565,128.2922810317566,0.22,-1.149,-3.594,2.614,-2.3,171.06,0.235,315.189,7.0,2.66,4907,-65.034,3,153.0,4.159,12.865,96.348,97.0,103.855,97.441,92.97,95.552,99.0,213.984,0.501,17.214,3.0,12.781,2.166,315.707,1279.992,1,314.196,1.951,-10.9,11.073,106.937,100.0,64.646,88.13,0.0,3.0,4907.997
5078.751,84.1894368135398,441.88346135914395,0.011292372348575285,128.29228354870588,38.004412145923155,204.75,92.904,38.004412145458154,128.2922836005966,0.212,-1.129,-3.599,2.636,-2.336,174.348,0.235,315.444,7.0,2.66,4961,-64.739,3,153.0,4.159,12.863,96.148,97.0,105.293,97.896,93.198,95.752,99.0,217.384,0.499,16.314,3.0,12.756,2.316,315.852,1281.33,1,314.261,1.842,-10.707,10.864,103.774,100.0,64.351,87.952,0.0,3.0,4961.142
5080.1,84.43998433021558,440.55815447897106,0.010431061898182587,128.2922864049152,38.004400240431146,204.8,93.266,38.00440025804684,128.29228651050187,0.197,-1.103,-3.603,2.636,-2.326,174.495,0.234,315.691,7.0,2.655,4961,-62.775,3,153.0,4.159,12.861,96.137,97.0,104.843,98.419,93.573,95.99,99.0,218.18,0.499,24.324,3.0,12.769,2.482,316.001,1282.686,1,314.344,1.696,-10.467,10.603,100.422,100.0,62.387,87.704,0.0,3.0,4961.229
5081.449,84.71055139095336,439.2361827504128,0.009673090827008126,128.29228948934474,38.00438836489946,204.85,93.615,38.004388376912836,128.29228954024086,0.18,-1.075,-3.607,2.629,-2.3,173.538,0.233,315.936,7.0,2.655,4942,-60.226,3,153.0,4.159,12.859,96.192,97.0,103.73,98.966,93.999,96.241,99.0,218.061,0.501,35.464,3.0,12.795,2.652,316.151,1284.051,1,314.381,1.514,-10.192,10.304,96.922,100.0,59.838,87.384,0.0,3.0,4942.674
5082.795,85.00110082342042,437.9216750082549,0.009043627564941117,128.29229280157074,38.00437655641824,204.9,93.89,38.004376561806076,128.29229289245114,0.158,-1.042,-3.598,2.591,-2.244,172.573,0.163,316.0,7.0,2.645,4913,-58.015,3,153.0,4.159,12.857,96.428,97.0,102.786,99.215,94.423,96.603,99.0,215.44,0.501,38.094,3.0,12.819,2.832,316.308,1285.418,1,314.462,1.297,-9.886,9.971,93.316,100.0,57.627,86.995,0.0,3.0,4913.408
5084.143,85.30949150763786,436.61002107001644,0.008471696829874245,128.2922963171847,38.004364773573286,204.95,94.139,38.00436476989808,128.29229635796216,0.134,-1.006,-3.584,2.542,-2.178,171.604,0.094,316.0,7.0,2.645,4880,-55.922,3,153.0,4.159,12.855,96.728,97.0,101.903,99.36,94.847,97.005,99.0,211.94,0.499,37.734,3.0,12.843,3.016,316.468,1286.795,1,314.539,1.052,-9.565,9.622,89.646,100.0,55.534,86.549,0.0,3.0,4880.378
5085.498,85.63244446717567,435.2936545454407,0.007986915158987635,128.29229999880675,38.00435294839425,205.0,94.392,38.004352970981174,128.29230005332084,0.105,-0.968,-3.568,2.505,-2.139,170.62,0.024,316.0,7.0,2.64,4905,-55.658,3,153.096,4.159,12.852,96.761,97.0,102.533,99.458,95.199,97.311,99.0,209.934,0.462,30.344,3.0,12.831,3.208,316.614,1288.193,1,314.608,0.782,-9.233,9.266,85.953,68.23,55.27,86.046,0.0,3.0,4905.331
5086.853,85.96646510811426,433.9800597166554,0.007986915158987635,128.2923038065989,38.0043411481139,205.05,94.646,38.00434116960167,128.29230382943683,0.074,-0.929,-3.552,2.471,-2.109,169.63,-0.045,316.0,7.0,2.64,4950,-56.037,3,153.226,4.159,12.848,96.7,97.0,103.694,99.539,95.527,97.582,99.0,208.453,0.413,20.484,3.0,12.806,3.404,316.754,1289.592,1,314.658,0.497,-8.906,8.92,82.32,65.347,55.649,85.492,0.0,3.0,4950.655
5088.195,86.30830385730124,432.683081801067,0.007986915158987635,128.2923077035165,38.004329497106546,205.1,94.761,38.00432955778686,128.29230774513644,0.04,-0.89,-3.55,2.478,-2.111,168.642,-0.114,316.192,7.0,2.64,4958,-56.986,3,153.445,4.159,12.844,96.388,97.0,103.981,99.803,95.834,97.881,99.0,208.401,0.4,16.44,3.0,12.8,3.58,316.868,1290.978,1,314.741,0.2,-8.59,8.592,78.755,62.517,56.598,84.896,0.0,3.0,4958.918
5089.523,86.65789402418227,431.4020019860377,0.007986915158987635,128.29231168879926,38.004317988914956,205.15,94.827,38.00431801257586,128.29231170987893,0.005,-0.853,-3.554,2.498,-2.123,167.653,-0.184,316.452,7.0,2.64,4954,-58.134,3,153.695,4.159,12.84,95.988,97.0,103.961,100.131,96.134,98.191,99.0,208.851,0.4,14.44,3.0,12.8,3.749,316.973,1292.36,1,314.867,-0.097,-8.3,8.3,75.278,59.756,57.746,84.269,0.0,3.0,4954.158
5090.845,87.01667395237737,430.1290962367497,0.007986915158987635,128.29231577884408,38.0043065541526,205.2,94.733,38.00430658528719,128.29231582489103,-0.029,-0.821,-3.564,2.525,-2.129,166.663,-0.253,316.698,7.0,2.635,4944,-58.284,3,153.849,4.159,12.836,95.521,97.096,103.488,100.512,96.376,98.602,99.0,208.897,0.438,13.979,3.0,12.8,3.895,317.052,1293.74,1,314.881,-0.391,-8.04,8.049,71.95,57.115,57.896,83.618,0.0,3.0,4944.04
5092.163,87.38447834450453,428.86323559775866,0.008521091113563146,128.29231997176666,38.00429518267785,205.25,94.583,38.004295199430686,128.29231999270053,-0.063,-0.791,-3.577,2.554,-2.131,165.672,-0.322,316.938,7.0,2.635,4932,-58.084,3,153.969,4.159,12.831,95.03,97.226,102.856,100.912,96.598,99.048,99.0,208.801,0.49,14.059,3.0,12.8,4.032,317.122,1295.116,1,315.012,-0.669,-7.823,7.852,68.813,54.625,57.696,82.953,0.0,3.0,4932.04
5093.475,87.76078703897868,427.6067597127843,0.00906642117658116,128.29232426163716,38.004283895508195,205.3,94.356,38.004283943667666,128.29232433280166,-0.094,-0.77,-3.581,2.559,-2.124,164.682,-0.341,317.0,7.0,2.63,4948,-57.035,3,154.0,4.159,12.827,94.477,97.445,102.794,101.177,96.825,99.365,99.0,208.332,0.501,15.56,3.0,12.8,4.163,317.181,1296.502,1,315.118,-0.926,-7.655,7.711,65.888,52.303,56.646,82.286,0.0,3.0,4948.855
5094.779,88.14958937982237,426.36151053371873,0.009754825538856877,128.29232869393363,38.004272709190246,205.35,94.102,38.00427273361317,128.29232873343764,-0.122,-0.753,-3.582,2.555,-2.112,163.694,-0.341,317.0,7.0,2.63,4975,-55.687,3,154.0,4.159,12.823,93.902,97.695,102.932,101.395,97.053,99.637,99.0,207.732,0.497,17.56,3.0,12.8,4.292,317.236,1297.868,1,315.227,-1.149,-7.542,7.629,63.222,50.187,55.298,81.627,0.0,3.0,4975.795
5096.078,88.55666857026468,425.1287417146018,0.010554595684716415,128.29233333458384,38.004261634985816,205.4,93.796,38.00426167876442,128.29233343089726,-0.145,-0.745,-3.578,2.547,-2.114,162.708,-0.341,317.0,7.0,2.63,4984,-54.72,3,154.0,4.159,12.818,93.586,97.849,103.012,101.624,97.315,99.894,99.0,208.411,0.499,16.482,3.0,12.8,4.416,317.291,1299.224,1,315.287,-1.335,-7.486,7.604,60.874,48.322,54.332,80.987,0.0,3.0,4984.694
5097.372,88.98245898557535,423.90693300564294,0.011419092867647432,128.29233818853956,38.00425065923821,205.45,93.472,38.00425067844742,128.29233823264627,-0.165,-0.741,-3.572,2.538,-2.12,161.723,-0.34,317.0,7.0,2.63,4987,-53.888,3,154.0,4.159,12.814,93.362,97.969,103.072,101.856,97.589,100.146,99.0,209.54,0.503,14.322,3.0,12.8,4.539,317.346,1300.574,1,315.389,-1.476,-7.485,7.629,58.892,46.749,53.5,80.378,0.0,3.0,4987.254
5098.663,89.42487344841979,422.69333335932805,0.012273530236623607,128.2923432320073,38.004239757234224,205.5,93.07,38.00423978923846,128.2923433254839,-0.178,-0.748,-3.573,2.545,-2.144,160.741,-0.339,317.0,7.0,2.635,5002,-53.568,3,154.0,4.159,12.809,93.378,98.0,103.366,102.135,97.807,100.367,99.0,211.851,0.501,10.09,3.0,12.8,4.651,317.382,1301.924,1,315.492,-1.57,-7.537,7.699,57.267,45.459,53.18,79.815,0.0,3.0,5002.217
5099.954,89.88468425386513,421.48730072794893,0.012860757216869797,128.2923484737911,38.00422892320622,205.55,92.64,38.00422893906746,128.29234852059588,-0.188,-0.757,-3.575,2.558,-2.173,159.762,-0.338,317.0,7.0,2.635,5021,-53.428,3,154.0,4.159,12.805,93.478,98.0,103.742,102.431,98.005,100.576,99.0,214.576,0.497,5.13,3.0,12.8,4.758,317.412,1303.279,1,315.582,-1.615,-7.633,7.802,56.11,44.541,53.04,79.307,0.0,3.0,5021.537
5101.244,90.36412110945308,420.2892158935952,0.013325984014720328,128.29235393930932,38.00421816057484,205.6,92.236,38.00421819101239,128.29235405236494,-0.188,-0.775,-3.581,2.569,-2.198,158.791,-0.337,317.0,7.0,2.64,5043,-53.389,3,154.0,4.159,12.801,93.761,98.0,104.311,102.637,98.167,100.722,99.0,216.56,0.46,2.419,3.0,12.781,4.842,317.439,1304.638,1,315.685,-1.613,-7.768,7.934,55.44,44.009,53.001,78.863,0.0,3.0,5043.684
5102.536,90.86480187205015,419.0985668906649,0.014076416347048006,128.29235964700536,38.00420746474099,205.65,91.842,38.00420747883589,128.29235970241893,-0.184,-0.795,-3.589,2.58,-2.222,157.823,-0.335,317.0,7.0,2.64,5066,-53.385,3,154.0,4.159,12.796,94.108,98.0,104.947,102.811,98.317,100.847,99.0,218.284,0.412,0.499,3.0,12.755,4.919,317.464,1305.992,1,315.836,-1.566,-7.929,8.082,55.336,43.927,52.997,78.491,0.0,3.0,5066.823
5103.83,91.38787584892411,417.91454896211053,0.014757709694213368,128.29236560998115,38.004196828475386,205.7,91.574,38.00419686106711,128.29236572679454,-0.173,-0.819,-3.592,2.573,-2.224,156.863,-0.334,317.0,7.0,2.64,5071,-53.214,3,154.0,4.159,12.792,94.623,98.0,105.161,103.005,98.544,101.04,99.0,219.324,0.4,0.77,3.0,12.73,4.974,317.5,1307.349,1,315.904,-1.476,-8.111,8.244,55.834,44.322,52.826,78.195,0.0,3.0,5071.626
5105.127,91.93325271438282,416.73801864614336,0.014757709694213368,128.29237182720695,38.004186259472476,205.75,91.35,38.00418627646861,128.29237188268854,-0.159,-0.844,-3.594,2.56,-2.219,155.907,-0.332,317.0,7.0,2.64,5069,-52.984,3,154.0,4.159,12.788,95.198,98.0,105.227,103.207,98.798,101.256,99.0,220.124,0.4,1.81,3.0,12.706,5.023,317.54,1308.715,1,316.042,-1.35,-8.297,8.406,56.961,45.216,52.596,77.973,0.0,3.0,5069.986
5106.426,92.50095332016892,415.5701691896776,0.014757709694213368,128.29237829892054,38.00417576845144,205.8,91.182,38.00417578481522,128.29237846276646,-0.14,-0.868,-3.59,2.539,-2.202,154.956,-0.331,317.0,7.52,2.65,5077,-52.8,3,154.0,4.159,12.783,95.552,98.0,105.479,103.31,99.027,101.438,99.0,220.308,0.438,2.021,3.0,12.719,5.056,317.591,1310.088,1,316.175,-1.191,-8.482,8.565,58.714,46.608,52.412,77.822,0.0,3.0,5077.582
5107.733,93.09788316446041,414.4072989029731,0.014757709694213368,128.29238510384366,38.00416532215925,205.85,91.034,38.00416532581822,128.29238519188198,-0.12,-0.891,-3.583,2.515,-2.18,154.008,-0.329,317.0,7.52,2.65,5088,-52.632,3,154.0,4.159,12.779,95.828,98.0,105.797,103.378,99.247,101.608,99.0,220.276,0.49,1.941,3.0,12.745,5.084,317.646,1311.476,1,316.257,-1.012,-8.651,8.71,61.12,48.518,52.244,77.734,0.0,3.0,5088.422
5109.058,93.73291689745032,413.24427974491425,0.014757709694213368,128.29239234314622,38.00415487452973,205.9,90.921,38.00415490412573,128.2923924989349,-0.097,-0.909,-3.577,2.503,-2.169,153.062,-0.328,317.0,8.0,2.66,5100,-52.372,3,154.0,4.159,12.775,95.9,98.0,106.088,103.557,99.418,101.787,99.0,219.67,0.54,2.778,3.0,12.75,5.102,317.723,1312.871,1,316.391,-0.815,-8.8,8.838,64.155,50.927,51.984,77.694,0.0,3.0,5100.094
5110.394,94.39986550130882,412.08647518559115,0.014560930671258493,128.29239994627414,38.00414447374397,205.95,90.82,38.00414449554023,128.2924000090469,-0.073,-0.927,-3.571,2.495,-2.163,152.116,-0.326,317.0,8.0,2.66,5112,-52.081,3,154.0,4.159,12.77,95.9,98.0,106.368,103.774,99.572,101.97,99.0,218.862,0.588,3.938,3.0,12.748,5.116,317.808,1314.294,1,316.559,-0.612,-8.919,8.94,67.824,53.84,51.693,77.689,0.0,3.0,5112.059
5111.727,95.08584892941893,410.9436010600215,0.014278673071035447,128.29240776639662,38.00413420708123,206.0,90.74,38.00413425997672,128.29240786400146,-0.05,-0.937,-3.57,2.504,-2.172,151.188,-0.324,317.196,8.0,2.665,5121,-51.48,3,154.0,4.159,12.766,95.978,98.0,106.467,103.925,99.74,102.162,99.0,219.707,0.561,6.416,3.0,12.73,5.124,317.908,1315.702,1,316.669,-0.405,-9.007,9.016,72.073,57.212,51.092,77.7,0.0,3.0,5121.297
5113.058,95.78959931818788,409.81451301333556,0.013669866907223206,128.29241578906016,38.004124064261546,206.05,90.666,38.00412408520472,128.29241584011697,-0.026,-0.946,-3.57,2.518,-2.186,150.266,-0.322,317.461,8.0,2.665,5129,-50.771,3,154.0,4.159,12.762,96.084,98.0,106.503,104.054,99.914,102.356,99.0,221.133,0.508,9.356,3.0,12.706,5.13,318.013,1317.126,1,316.797,-0.2,-9.062,9.064,76.847,61.003,50.383,77.709,0.0,3.0,5129.577
5114.394,96.51554960291746,408.6929372105229,0.012951086066510511,128.29242406479963,38.004113988925816,206.1,90.649,38.00411401993903,128.29242418053076,-0.004,-0.948,-3.576,2.534,-2.196,149.35,-0.321,317.704,8.0,2.67,5133,-50.291,3,154.0,4.159,12.758,96.26,98.0,106.523,104.195,100.09,102.48,99.0,224.02,0.459,8.462,3.0,12.72,5.131,318.133,1318.55,1,316.94,0.0,-9.084,9.084,82.068,65.146,49.903,77.698,0.0,3.0,5133.957
5115.736,97.26384272730503,407.57834867380143,0.012761481070157461,128.2924325952446,38.00410397635808,206.15,90.652,38.00410399314853,128.29243264894126,0.016,-0.947,-3.583,2.551,-2.204,148.436,-0.319,317.939,8.0,2.67,5136,-49.892,3,154.0,4.159,12.754,96.46,98.0,106.537,104.339,100.266,102.58,99.0,227.42,0.412,6.222,3.0,12.746,5.131,318.257,1319.993,1,317.075,0.193,-9.076,9.079,87.662,69.587,49.504,77.653,0.0,3.0,5136.967
5117.082,98.03242863732235,406.47305724721355,0.012741004540906764,128.29244135702473,38.00409404730811,206.2,90.69,38.00409408654624,128.292441457283,0.034,-0.941,-3.589,2.553,-2.194,147.529,-0.318,318.0,8.0,2.67,5133,-49.749,3,154.0,4.159,12.75,96.582,98.0,106.45,104.514,100.48,102.739,99.0,228.29,0.4,3.553,3.0,12.77,5.133,318.39,1321.438,1,317.252,0.376,-9.04,9.048,93.538,100.0,49.361,77.561,0.0,3.0,5133.402
5118.432,98.82020008218734,405.37728280467974,0.01250219700851739,128.29245033751744,38.00408420375107,206.25,90.74,38.00408422217224,128.29245038506,0.052,-0.934,-3.595,2.551,-2.178,146.624,-0.316,318.0,8.0,2.67,5127,-49.696,3,154.0,4.159,12.746,96.676,98.0,106.326,104.699,100.706,102.918,99.0,228.272,0.4,0.733,3.0,12.794,5.136,318.525,1322.886,1,317.38,0.552,-8.982,8.998,99.591,100.0,49.308,77.412,0.0,3.0,5127.528
5119.785,99.62687069870535,404.290430267862,0.012137480977447494,128.2924595334583,38.00407444034126,206.3,90.849,38.004074489270344,128.29245964974197,0.068,-0.924,-3.594,2.54,-2.161,145.725,-0.314,318.196,8.0,2.675,5131,-49.647,3,154.0,4.159,12.742,96.7,98.0,106.583,104.867,100.862,103.111,99.0,226.01,0.4,0.0,3.0,12.8,5.154,318.675,1324.344,1,317.562,0.718,-8.903,8.932,105.72,100.0,49.259,77.199,0.0,3.0,5131.491
5121.143,100.454956671951,403.2146471957202,0.011871647697221993,128.2924689735314,38.00406477637063,206.35,90.978,38.004064802561345,128.29246903279596,0.084,-0.913,-3.591,2.525,-2.144,144.829,-0.313,318.461,8.0,2.675,5138,-49.6,3,154.0,4.159,12.738,96.7,98.0,106.973,105.029,100.993,103.308,99.0,222.96,0.4,0.0,3.0,12.8,5.176,318.83,1325.795,1,317.717,0.877,-8.811,8.855,111.857,100.0,49.212,76.921,0.0,3.0,5138.911
